system:index,EXG,EXR,ExGR,GLI1,NGRDI,RI,VARI,b1,b2,b3,lat,lon,res_m,.geo
32,24.620644,16.4161,8.204544,0.04447123,0.118653536,-0.118653536,0.28594658,155.24728,149.01733,118.16673,-0.9191811304660613,-48.593371754038465,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593371754038465,-0.9191811304660613]}"
33,28.539656,11.907292,16.632362,0.056381196,0.13049579,-0.13049579,0.30769432,141.71234,139.03337,107.814766,-0.9191810999931685,-48.59332685446199,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59332685446199,-0.9191810999931685]}"
34,31.551012,9.918469,21.632542,0.063819975,0.13836184,-0.13836184,0.32266724,138.83337,138.03145,105.67851,-0.9191810695197086,-48.59328195488701,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328195488701,-0.9191810695197086]}"
35,40.163452,2.8792462,37.284206,0.08522936,0.16374537,-0.16374537,0.37319317,130.67924,134.47723,98.11177,-0.9191810390456815,-48.59323705531352,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323705531352,-0.9191810390456815]}"
36,41.351196,3.8782678,37.472927,0.08637535,0.1658081,-0.1658081,0.38477302,135.38129,139.61319,102.493904,-0.9191810085710871,-48.59319215574153,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319215574153,-0.9191810085710871]}"
37,33.43971,10.941552,22.498158,0.06564767,0.14227253,-0.14227253,0.33652565,147.99117,147.19154,112.95221,-0.9191809780959255,-48.593147256171015,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593147256171015,-0.9191809780959255]}"
38,37.277657,10.41088,26.866777,0.07103415,0.14435491,-0.14435491,0.33601722,149.14188,150.7768,115.13405,-0.9191809476201969,-48.59310235660199,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310235660199,-0.9191809476201969]}"
39,45.960426,4.137711,41.822716,0.08672058,0.16417575,-0.16417575,0.3758166,148.5233,153.56386,112.643974,-0.919180917143901,-48.59305745703446,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305745703446,-0.919180917143901]}"
40,66.702545,-7.4874067,74.18996,0.119460374,0.19675136,-0.19675136,0.42956582,146.389,161.57822,110.06486,-0.9191808866670381,-48.59301255746841,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301255746841,-0.9191808866670381]}"
41,62.78471,-1.0375842,63.822292,0.102202035,0.17505531,-0.17505531,0.3846223,161.86942,174.15454,123.654976,-0.9191808561896079,-48.59296765790386,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59296765790386,-0.9191808561896079]}"
42,44.802692,13.679527,31.123167,0.07048681,0.13502485,-0.13502485,0.30452448,171.71967,176.00601,135.48967,-0.9191808257116104,-48.5929227583408,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5929227583408,-0.9191808257116104]}"
43,50.194153,6.841987,43.352165,0.07995267,0.15472163,-0.15472163,0.35575292,171.34976,176.11304,130.68216,-0.9191807952330459,-48.592877858779225,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592877858779225,-0.9191807952330459]}"
44,54.419903,0.158969,54.260933,0.11109806,0.17440087,-0.17440087,0.3839379,142.05016,152.89836,109.32667,-0.9191807647539142,-48.59283295921914,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283295921914,-0.9191807647539142]}"
45,23.503628,16.87482,6.6288075,0.12142533,0.09899197,-0.09899197,0.17188652,68.37616,80.83695,69.79413,-0.9191807342742152,-48.59278805966054,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278805966054,-0.9191807342742152]}"
46,35.20294,8.6000395,26.602901,0.10979524,0.13225238,-0.13225238,0.27913752,99.482155,109.532875,84.38065,-0.9191807037939493,-48.59274316010344,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274316010344,-0.9191807037939493]}"
47,66.504875,-14.780131,81.285,0.18532036,0.25460142,-0.25460142,0.50376993,95.39381,117.710014,73.52135,-0.9192263876963344,-48.59346152292368,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59346152292368,-0.9192263876963344]}"
48,41.837765,2.427075,39.41069,0.08595615,0.16848753,-0.16848753,0.39033085,136.71986,140.22653,101.89543,-0.9192263572230774,-48.59341662334368,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59341662334368,-0.9192263572230774]}"
49,31.88592,5.7931767,26.092743,0.065019235,0.15070699,-0.15070699,0.3650384,137.50333,134.96562,100.542,-0.9192263267492533,-48.59337172376515,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59337172376515,-0.9192263267492533]}"
50,40.436283,0.52380586,39.912476,0.08498165,0.17077123,-0.17077123,0.3995038,131.6413,134.12912,96.18066,-0.9192262962748619,-48.593326824188125,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593326824188125,-0.9192262962748619]}"
51,63.118027,-13.63278,76.75081,0.14533533,0.22799279,-0.22799279,0.48453084,111.26324,128.0561,81.73095,-0.9192262657999033,-48.593281924612576,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593281924612576,-0.9192262657999033]}"
52,41.49567,1.9558072,39.539864,0.08441537,0.16559194,-0.16559194,0.38296175,134.55045,138.01132,99.976524,-0.9192262353243775,-48.593237025038526,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593237025038526,-0.9192262353243775]}"
53,42.8925,2.0714004,40.821102,0.09193513,0.17695946,-0.17695946,0.41493192,136.3362,140.55087,101.873055,-0.9192262048482844,-48.59319212546597,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319212546597,-0.9192262048482844]}"
54,42.350723,3.7078264,38.6429,0.08403814,0.16718182,-0.16718182,0.39534333,143.60594,146.69287,107.42907,-0.9192261743716243,-48.59314722589489,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314722589489,-0.9192261743716243]}"
55,37.61567,8.331667,29.284004,0.071638525,0.15374577,-0.15374577,0.37093484,152.71762,152.66571,114.99813,-0.9192261438943968,-48.59310232632531,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310232632531,-0.9192261438943968]}"
56,52.51777,-2.792684,55.31045,0.098678775,0.18845488,-0.18845488,0.44275552,150.14473,156.07489,109.48729,-0.9192261134166023,-48.59305742675721,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305742675721,-0.9192261134166023]}"
57,66.034706,-11.0684185,77.10313,0.11832413,0.21167482,-0.21167482,0.48553038,152.85133,164.09558,109.305115,-0.9192260829382404,-48.5930125271906,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5930125271906,-0.9192260829382404]}"
58,59.677254,-3.7600408,63.437294,0.09810418,0.18455385,-0.18455385,0.42751527,164.74724,172.46347,120.50245,-0.9192260524593114,-48.592967627625484,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592967627625484,-0.9192260524593114]}"
59,41.32076,12.230718,29.090038,0.07008928,0.14146751,-0.14146751,0.32863238,165.51715,167.66876,128.49963,-0.9192260219798152,-48.59292272806186,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59292272806186,-0.9192260219798152]}"
60,35.063534,16.099762,18.963772,0.05939139,0.13207936,-0.13207936,0.31412873,170.21516,168.60553,131.93234,-0.9192259914997518,-48.59287782849972,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287782849972,-0.9192259914997518]}"
61,41.783607,-3.885036,45.66864,0.14152046,0.21042745,-0.21042745,0.44475192,95.40915,104.54712,71.90149,-0.9192259610191211,-48.592832928939075,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592832928939075,-0.9192259610191211]}"
62,27.581583,2.0325034,25.54908,0.18417482,0.1344748,-0.1344748,0.20983823,29.047737,45.174194,33.71907,-0.9192259305379233,-48.59278802937991,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278802937991,-0.9192259305379233]}"
63,26.934921,1.5174582,25.417463,0.161153,0.14426714,-0.14426714,0.2537436,41.987408,54.449287,39.976246,-0.9192259000561581,-48.59274312982224,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274312982224,-0.9192259000561581]}"
64,44.694054,2.8692136,41.82484,0.08750213,0.16967744,-0.16967744,0.39714825,143.99057,148.34871,108.0128,-0.9192715839825103,-48.593461492650015,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593461492650015,-0.9192715839825103]}"
65,33.11609,4.9609337,28.155157,0.069880754,0.15730551,-0.15730551,0.38351926,134.81036,133.36554,98.80463,-0.9192715535077549,-48.59341659306944,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59341659306944,-0.9192715535077549]}"
66,37.41779,3.2257884,34.191998,0.07701735,0.15905564,-0.15905564,0.37198016,133.45279,134.69144,98.51231,-0.9192715230324321,-48.59337169349036,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59337169349036,-0.9192715230324321]}"
67,44.182575,-1.4552675,45.637844,0.09299745,0.17676868,-0.17676868,0.40590104,128.46513,133.47307,94.29843,-0.9192714925565423,-48.593326793912766,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593326793912766,-0.9192714925565423]}"
68,67.17506,-16.840958,84.016014,0.1446357,0.23599817,-0.23599817,0.5135834,119.57781,135.89615,85.03942,-0.919271462080085,-48.59328189433666,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328189433666,-0.919271462080085]}"
69,44.0378,1.7532098,42.284588,0.087129846,0.16788866,-0.16788866,0.386173,139.0973,143.41241,103.689735,-0.9192714316030605,-48.59323699476204,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323699476204,-0.9192714316030605]}"
70,47.358578,-0.7869334,48.14551,0.09961448,0.18946496,-0.18946496,0.45609468,138.9173,144.44405,102.61223,-0.9192714011254688,-48.59319209518891,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319209518891,-0.9192714011254688]}"
71,47.23287,-0.09017563,47.323044,0.094334796,0.18364966,-0.18364966,0.43500006,145.01057,149.47258,106.70171,-0.91927137064731,-48.59314719561728,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314719561728,-0.91927137064731]}"
72,42.032364,1.3140247,40.718338,0.084881954,0.1792013,-0.1792013,0.4406324,145.96716,146.95186,105.904205,-0.9192713401685838,-48.59310229604713,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310229604713,-0.9192713401685838]}"
73,43.329334,2.2935057,41.035828,0.082099445,0.1743095,-0.1743095,0.42572188,154.0431,154.78607,112.1997,-0.9192713096892904,-48.59305739647847,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305739647847,-0.9192713096892904]}"
74,56.534817,-4.9279275,61.462746,0.09933553,0.19223936,-0.19223936,0.45436543,158.11916,164.21535,113.776726,-0.9192712792094297,-48.59301249691129,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301249691129,-0.9192712792094297]}"
75,60.685818,-9.642208,70.328026,0.1023696,0.20518725,-0.20518725,0.502009,164.90013,170.09895,114.61196,-0.919271248729002,-48.59296759734562,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59296759734562,-0.919271248729002]}"
76,43.97015,5.004486,38.965664,0.07546401,0.16268744,-0.16268744,0.39866835,165.09547,165.38686,121.70811,-0.9192712182480067,-48.592922697781425,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592922697781425,-0.9192712182480067]}"
77,36.54733,11.489982,25.057346,0.059091873,0.1430749,-0.1430749,0.35394534,176.95242,172.43869,131.37762,-0.9192711877664445,-48.59287779821873,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287779821873,-0.9192711877664445]}"
78,42.156384,-5.0503335,47.206715,0.14660197,0.21875335,-0.21875335,0.47227493,103.619286,110.57533,75.375,-0.919271157284315,-48.59283289865751,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283289865751,-0.919271157284315]}"
79,43.91578,-6.9903045,50.906082,0.1695392,0.21969303,-0.21969303,0.44286275,88.148186,98.83291,65.60186,-0.919271126801618,-48.59278799909779,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278799909779,-0.919271126801618]}"
80,46.37519,-5.958071,52.33326,0.1177911,0.19485399,-0.19485399,0.45269814,128.22107,132.48705,90.377846,-0.919271096318354,-48.592743099539554,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592743099539554,-0.919271096318354]}"
81,36.67276,9.986609,26.68615,0.10559249,0.16855173,-0.16855173,0.39584497,122.91521,129.67209,99.75621,-0.9192710658345229,-48.59269819998281,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269819998281,-0.9192710658345229]}"
82,33.266846,3.3193972,29.947449,0.07251622,0.16376159,-0.16376159,0.40339777,131.44382,129.95241,95.194145,-0.9193167497924203,-48.59341656279372,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59341656279372,-0.9193167497924203]}"
83,51.365463,-7.6183553,58.983818,0.117372386,0.2041602,-0.2041602,0.45564494,118.08894,127.56545,85.6765,-0.9193167193155989,-48.59337166321407,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59337166321407,-0.9193167193155989]}"
84,54.208744,-6.4059863,60.61473,0.117715776,0.19806293,-0.19806293,0.4332828,122.81913,134.12947,91.23106,-0.9193166888382103,-48.593326763635915,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593326763635915,-0.9193166888382103]}"
85,78.53757,-24.704618,103.24219,0.16805491,0.26676053,-0.26676053,0.5736183,118.58641,139.59386,82.06374,-0.9193166583602544,-48.59328186405924,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328186405924,-0.9193166583602544]}"
86,69.908195,-15.0325165,84.94071,0.14126094,0.22710088,-0.22710088,0.48838523,128.51236,145.97571,93.53085,-0.9193166278817315,-48.59323696448407,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323696448407,-0.9193166278817315]}"
87,44.71583,3.0591908,41.656643,0.09596045,0.17820749,-0.17820749,0.41100666,138.2781,144.02817,105.0624,-0.9193165974026409,-48.593192064910376,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593192064910376,-0.9193165974026409]}"
88,45.390533,1.2141931,44.176342,0.09385734,0.17983729,-0.17983729,0.42255095,140.4048,145.18202,104.56873,-0.9193165669229832,-48.59314716533818,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314716533818,-0.9193165669229832]}"
89,49.279655,-1.4733897,50.753044,0.09241435,0.18562044,-0.18562044,0.44537327,153.18489,156.65387,110.8432,-0.9193165364427585,-48.59310226576746,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310226576746,-0.9193165364427585]}"
90,55.632458,-7.309352,62.941807,0.10380899,0.20382246,-0.20382246,0.48939365,152.57545,157.87874,107.54956,-0.9193165059619663,-48.59305736619824,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305736619824,-0.9193165059619663]}"
91,59.117115,-10.325751,69.44286,0.10459573,0.20852637,-0.20852637,0.50664085,158.26671,163.33978,109.29574,-0.9193164754806069,-48.593012466630505,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593012466630505,-0.9193164754806069]}"
92,55.563904,-4.3675113,59.931416,0.09437638,0.18825275,-0.18825275,0.45168352,163.35133,167.84102,116.766785,-0.9193164449986801,-48.592967567064264,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592967567064264,-0.9193164449986801]}"
93,51.929123,-2.0963166,54.025436,0.08474471,0.18314825,-0.18314825,0.45992965,172.93059,173.72626,122.59282,-0.9193164145161863,-48.59292266749951,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59292266749951,-0.9193164145161863]}"
94,40.843307,7.4143243,33.42898,0.06764691,0.15733245,-0.15733245,0.39692175,174.40921,171.53769,127.82287,-0.919316384033125,-48.59287776793624,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287776793624,-0.919316384033125]}"
95,45.067333,0.5345184,44.532814,0.07783782,0.18182442,-0.18182442,0.47563982,172.79073,169.74211,121.62616,-0.9193163535494966,-48.592832868374465,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592832868374465,-0.9193163535494966]}"
96,41.52687,-0.44203502,41.968906,0.07505044,0.18547067,-0.18547067,0.50599027,169.0733,163.55455,116.50894,-0.9193163230653009,-48.59278796881418,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278796881418,-0.9193163230653009]}"
97,28.803867,4.5935006,24.210365,0.11237219,0.1586396,-0.1586396,0.34585267,93.85658,97.95451,73.24858,-0.9193162925805378,-48.592743069255384,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592743069255384,-0.9193162925805378]}"
98,52.440163,-2.9751194,55.415283,0.11927579,0.192652,-0.192652,0.4447146,124.42605,135.90976,94.953316,-0.9193162620952077,-48.592698169698075,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592698169698075,-0.9193162620952077]}"
99,38.250893,2.7541363,35.496758,0.083231345,0.16470432,-0.16470432,0.38264483,128.39737,131.1454,95.642525,-0.9193619460770729,-48.593416532516514,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593416532516514,-0.9193619460770729]}"
100,48.814972,-5.8374906,54.652462,0.10844934,0.19668035,-0.19668035,0.4473618,122.45051,129.96342,88.661385,-0.919361915598753,-48.5933716329363,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5933716329363,-0.919361915598753]}"
101,63.2439,-14.452791,77.69669,0.14524601,0.23248184,-0.23248184,0.498846,113.59422,129.51143,82.184746,-0.9193618851198658,-48.59332673335758,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59332673335758,-0.9193618851198658]}"
102,71.926796,-19.449505,91.376305,0.15834704,0.24898498,-0.24898498,0.53063667,117.0428,136.17108,83.37255,-0.9193618546404114,-48.593281833780345,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593281833780345,-0.9193618546404114]}"
103,54.339626,-7.873284,62.21291,0.11005686,0.20085084,-0.20085084,0.4583973,134.0028,142.1145,95.88659,-0.9193618241603896,-48.593236934204604,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593236934204604,-0.9193618241603896]}"
104,64.53647,-13.388609,77.92508,0.12784846,0.22396132,-0.22396132,0.5091997,136.65016,149.04037,96.89411,-0.9193617936798006,-48.59319203463035,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319203463035,-0.9193617936798006]}"
105,53.89003,-6.163734,60.05376,0.109760955,0.20579323,-0.20579323,0.48487642,141.4573,148.51251,101.6777,-0.9193617631986442,-48.593147135057585,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593147135057585,-0.9193617631986442]}"
106,62.52388,-9.474166,71.99805,0.12024081,0.21089333,-0.21089333,0.47768584,143.38513,154.88803,103.86705,-0.9193617327169205,-48.59310223548631,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310223548631,-0.9193617327169205]}"
