system:index,EXG,EXR,ExGR,GLI1,NGRDI,RI,VARI,b1,b2,b3,lat,lon,res_m,.geo
10,108.29032,-77.32145,185.61177,0.25432444,0.5636395,-0.5636395,2.184137,127.66939,140.56786,45.176006,-0.9206992676674797,-48.592697242264954,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697242264954,-0.9206992676674797]}"
11,104.8473,-73.69548,178.54279,0.2611333,0.56926966,-0.56926966,2.1912487,119.76688,133.75798,42.90179,-0.9206992493484872,-48.59267030252092,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59267030252092,-0.9206992493484872]}"
12,106.99216,-77.79783,184.79,0.25215462,0.5717458,-0.5717458,2.4877355,128.36482,139.83441,44.31184,-0.9206992310292902,-48.59264336277745,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59264336277745,-0.9206992310292902]}"
13,107.58825,-81.13909,188.72734,0.24231113,0.57060784,-0.57060784,2.613425,136.20943,144.54315,45.288612,-0.9206992127098885,-48.59261642303449,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261642303449,-0.9206992127098885]}"
14,110.97607,-82.867775,193.84384,0.25563425,0.59253603,-0.59253603,2.796137,132.55731,143.3772,43.22101,-0.9206991943902826,-48.59258948329208,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59258948329208,-0.9206991943902826]}"
15,102.80678,-81.223045,184.02982,0.22356632,0.5621653,-0.5621653,3.302785,143.95795,146.8042,46.843685,-0.9206991760704721,-48.5925625435502,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5925625435502,-0.9206991760704721]}"
16,104.131294,-83.28511,187.41641,0.22155656,0.56226677,-0.56226677,3.6752503,147.24791,149.24765,47.1161,-0.9206991577504571,-48.592535603808855,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592535603808855,-0.9206991577504571]}"
17,105.55869,-81.19515,186.75385,0.22242834,0.5456158,-0.5456158,2.9756756,147.78554,151.93709,50.529953,-0.9206991394302381,-48.592508664068056,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592508664068056,-0.9206991394302381]}"
18,104.4956,-84.43,188.9256,0.216639,0.556711,-0.556711,3.5929115,151.35493,152.0893,48.32807,-0.9206991211098138,-48.592481724327776,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592481724327776,-0.9206991211098138]}"
19,102.287544,-80.91674,183.20428,0.2041889,0.5254495,-0.5254495,3.1466875,157.3834,157.01256,54.354153,-0.9206991027891852,-48.59245478458805,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59245478458805,-0.9206991027891852]}"
20,102.9555,-82.2842,185.2397,0.21047506,0.54683393,-0.54683393,3.6764126,156.03708,155.72522,52.45787,-0.920699084468352,-48.59242784484885,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59242784484885,-0.920699084468352]}"
21,110.07922,-88.01343,198.09265,0.22281046,0.5692481,-0.5692481,3.8519013,156.7511,158.63835,50.446373,-0.9206990661473147,-48.59240090511019,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59240090511019,-0.9206990661473147]}"
22,107.14229,-85.49426,192.63655,0.24318728,0.60677344,-0.60677344,3.5462568,139.61159,144.42287,42.091854,-0.9206990478260725,-48.59237396537207,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59237396537207,-0.9206990478260725]}"
23,104.392334,-85.359566,189.7519,0.23905067,0.611909,-0.611909,4.170981,139.50053,142.27248,40.65208,-0.9206990295046256,-48.592347025634474,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592347025634474,-0.9206990295046256]}"
24,96.05717,-78.59448,174.65164,0.22410153,0.58648777,-0.58648777,3.8479111,138.3436,138.6481,42.895443,-0.9206990111829746,-48.592320085897434,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592320085897434,-0.9206990111829746]}"
25,102.46202,-83.40728,185.8693,0.23466234,0.5994027,-0.5994027,3.7173316,137.69112,140.4484,40.74366,-0.920698992861119,-48.59229314616092,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229314616092,-0.920698992861119]}"
26,108.588806,-87.3261,195.91492,0.22741276,0.57607836,-0.57607836,3.557132,150.29901,152.8427,46.79756,-0.9206989745390586,-48.59226620642494,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59226620642494,-0.9206989745390586]}"
27,108.87201,-83.55944,192.43144,0.2305758,0.56013817,-0.56013817,2.9871192,146.77147,152.4119,49.180332,-0.920698956216794,-48.59223926668948,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59223926668948,-0.920698956216794]}"
28,109.90247,-82.52199,192.42445,0.22435513,0.534906,-0.534906,2.461248,149.18904,155.67007,52.24863,-0.9206989378943244,-48.592212326954574,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592212326954574,-0.9206989378943244]}"
29,98.71614,-71.89579,170.61192,0.23550889,0.5385158,-0.5385158,2.255597,126.77405,135.43915,45.38811,-0.9206989195716507,-48.59218538722021,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59218538722021,-0.9206989195716507]}"
30,105.31747,-76.325294,181.64276,0.27530628,0.59885955,-0.59885955,2.253524,112.91373,127.332436,36.433674,-0.9206989012487724,-48.592158447486376,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592158447486376,-0.9206989012487724]}"
31,111.77199,-76.07105,187.84305,0.33559698,0.6471368,-0.6471368,1.9214972,92.28146,116.44655,28.83964,-0.9206988829256901,-48.59213150775308,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59213150775308,-0.9206988829256901]}"
32,75.74533,-23.019352,98.76469,0.15154952,0.27935764,-0.27935764,0.6940094,144.66066,158.63835,96.87071,-0.92072655029024,-48.59293968178823,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59293968178823,-0.92072655029024]}"
33,123.899345,-77.53695,201.4363,0.2826605,0.54488456,-0.54488456,1.5842674,123.110855,149.04295,51.07572,-0.9207265319725486,-48.592912742039175,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592912742039175,-0.9207265319725486]}"
34,124.07132,-80.72904,204.80035,0.2791202,0.5607731,-0.5607731,1.8456504,126.15186,149.76857,49.313946,-0.920726513654653,-48.59288580229065,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288580229065,-0.920726513654653]}"
35,122.66646,-85.6376,208.30406,0.25907978,0.5586244,-0.5586244,2.0335178,138.78702,155.77626,50.09904,-0.9207264953365526,-48.59285886254267,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59285886254267,-0.9207264953365526]}"
36,120.6131,-83.63205,204.24515,0.2613761,0.5602354,-0.5602354,1.9608586,136.08603,153.19263,49.686134,-0.9207264770182475,-48.59283192279522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283192279522,-0.9207264770182475]}"
37,105.4323,-77.57627,183.00858,0.25094968,0.5760157,-0.5760157,2.5984814,127.568146,138.12463,43.248833,-0.9207264586997385,-48.59280498304832,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59280498304832,-0.9207264586997385]}"
38,126.64702,-89.11475,215.76176,0.28589424,0.6017789,-0.6017789,2.1353993,128.44017,148.89294,42.69871,-0.9207264403810242,-48.592778043301955,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592778043301955,-0.9207264403810242]}"
39,100.93318,-76.98641,177.91959,0.23073298,0.55383927,-0.55383927,2.6877286,134.75845,140.54549,45.399334,-0.9207264220621061,-48.59275110355611,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59275110355611,-0.9207264220621061]}"
40,104.79818,-77.81408,182.61226,0.25620797,0.5872978,-0.5872978,2.57606,123.82734,134.5898,40.55409,-0.9207264037429829,-48.592724163810814,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592724163810814,-0.9207264037429829]}"
41,104.54238,-77.02917,181.57155,0.2379443,0.5553945,-0.5553945,2.5702493,133.33894,142.22482,46.568325,-0.9207263854236556,-48.59269722406605,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269722406605,-0.9207263854236556]}"
42,103.79593,-75.73475,179.53069,0.24177958,0.55602574,-0.55602574,2.4935284,130.79996,140.38861,46.181324,-0.9207263671041231,-48.59267028432182,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59267028432182,-0.9207263671041231]}"
43,102.81474,-75.134575,177.94933,0.2390173,0.5541007,-0.5541007,2.5061,131.79948,140.7363,46.858368,-0.9207263487843869,-48.592643344578136,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592643344578136,-0.9207263487843869]}"
44,102.39751,-76.09652,178.49403,0.2345048,0.55348456,-0.55348456,2.5472393,134.8312,142.23538,47.242046,-0.9207263304644457,-48.592616404834985,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592616404834985,-0.9207263304644457]}"
45,120.38309,-86.379745,206.76283,0.26483044,0.5845745,-0.5845745,2.373172,135.17235,150.77658,45.99774,-0.9207263121443001,-48.59258946509236,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59258946509236,-0.9207263121443001]}"
46,111.474655,-83.52866,195.00331,0.23513019,0.5588576,-0.5588576,2.7480767,146.3859,154.1534,50.446236,-0.9207262938239501,-48.59256252535028,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256252535028,-0.9207262938239501]}"
47,104.12023,-80.74768,184.86792,0.21621646,0.53872937,-0.53872937,2.8774283,149.6334,152.50412,51.2546,-0.9207262755033956,-48.59253558560873,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59253558560873,-0.9207262755033956]}"
48,97.57916,-76.60523,174.1844,0.20923284,0.5342659,-0.5342659,3.0276701,147.12294,147.7654,50.82869,-0.9207262571826362,-48.592508645867724,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592508645867724,-0.9207262571826362]}"
49,104.35235,-82.18789,186.54024,0.2182466,0.54885083,-0.54885083,3.1879692,148.97449,151.37204,49.41725,-0.9207262388616723,-48.592481706127245,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592481706127245,-0.9207262388616723]}"
50,110.969215,-87.696884,198.6661,0.2358981,0.58049774,-0.58049774,3.173009,145.06161,150.4146,44.798367,-0.920726220540504,-48.59245476638732,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59245476638732,-0.920726220540504]}"
51,113.75737,-90.455574,204.21294,0.24448308,0.60345036,-0.60345036,3.5181003,145.24399,151.19241,43.383457,-0.9207262022191313,-48.59242782664791,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59242782664791,-0.9207262022191313]}"
52,112.65997,-88.596306,201.25629,0.25307518,0.61579,-0.61579,3.7723155,139.55276,146.9453,41.67785,-0.9207261838975542,-48.592400886909054,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592400886909054,-0.9207261838975542]}"
53,110.118095,-86.07252,196.19061,0.24969038,0.6098241,-0.6098241,3.6505027,138.79843,145.78368,42.650826,-0.9207261655757718,-48.59237394717072,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59237394717072,-0.9207261655757718]}"
54,101.11235,-82.20106,183.31342,0.24049716,0.61243314,-0.61243314,3.726307,133.34528,136.68867,38.919724,-0.9207261472537858,-48.592347007432934,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592347007432934,-0.9207261472537858]}"
55,99.523056,-80.14011,179.66316,0.21986622,0.56681865,-0.56681865,3.8281496,144.59834,145.34991,46.578438,-0.9207261289315949,-48.592320067695674,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592320067695674,-0.9207261289315949]}"
56,102.398476,-81.12121,183.51968,0.21675423,0.5524516,-0.5524516,3.4542663,148.81354,150.31978,49.427555,-0.9207261106091997,-48.59229312795896,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229312795896,-0.9207261106091997]}"
57,109.529015,-84.63284,194.16185,0.22479582,0.55384105,-0.55384105,3.3068502,151.53183,156.02908,50.99731,-0.9207260922865995,-48.59226618822278,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59226618822278,-0.9207260922865995]}"
58,110.45677,-84.71489,195.17166,0.23580885,0.5690491,-0.5690491,3.086309,144.8055,151.4735,47.684715,-0.9207260739637949,-48.59223924848713,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59223924848713,-0.9207260739637949]}"
59,110.27688,-83.92422,194.2011,0.22979642,0.5545634,-0.5545634,2.797128,148.09097,154.32822,50.288567,-0.9207260556407861,-48.59221230875201,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59221230875201,-0.9207260556407861]}"
60,106.880585,-80.539444,187.42003,0.22189444,0.53290415,-0.53290415,2.538179,147.4202,153.04536,51.789948,-0.9207260373175727,-48.592185369017436,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592185369017436,-0.9207260373175727]}"
61,112.36696,-82.91609,195.28305,0.2508798,0.57102454,-0.57102454,2.379589,135.13383,146.43613,45.371452,-0.9207260189941545,-48.5921584292834,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5921584292834,-0.9207260189941545]}"
62,103.66728,-73.86156,177.52884,0.30265892,0.6245506,-0.6245506,2.0911791,100.25227,117.5699,31.220245,-0.9207260006705319,-48.59213148954991,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59213148954991,-0.9207260006705319]}"
63,89.7698,-55.388535,145.15833,0.38440403,0.64238673,-0.64238673,1.4854531,58.65591,84.67081,20.91591,-0.9207259823467048,-48.59210454981694,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59210454981694,-0.9207259823467048]}"
64,44.391766,7.590812,36.800957,0.08013818,0.15225126,-0.15225126,0.3456149,150.46114,155.76938,116.68585,-0.9207536680512677,-48.592939663590606,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592939663590606,-0.9207536680512677]}"
65,112.936035,-65.20752,178.14355,0.28334618,0.5095363,-0.5095363,1.3340837,109.074646,136.44858,50.88647,-0.9207536497330367,-48.59291272384135,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59291272384135,-0.9207536497330367]}"
66,131.54648,-83.230354,214.77682,0.28658578,0.55059904,-0.55059904,1.5802314,128.60304,156.09943,52.04933,-0.9207536314146014,-48.59288578409263,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288578409263,-0.9207536314146014]}"
67,123.416336,-85.8113,209.22765,0.25756472,0.55574125,-0.55574125,2.0531967,140.62114,157.68953,51.34159,-0.9207536130959612,-48.59285884434445,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59285884434445,-0.9207536130959612]}"
68,112.765015,-80.65896,193.42397,0.24701396,0.554647,-0.554647,2.2542827,137.16992,149.5833,49.231678,-0.9207535947771167,-48.5928319045968,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5928319045968,-0.9207535947771167]}"
69,106.99688,-79.51384,186.51073,0.2249191,0.53579557,-0.53579557,2.4723024,145.0066,151.82835,51.653225,-0.9207535764580677,-48.59280496484969,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59280496484969,-0.9207535764580677]}"
70,121.22171,-89.70701,210.92873,0.24946138,0.5736236,-0.5736236,2.4700983,146.23457,158.18433,48.912373,-0.9207535581388141,-48.592778025103115,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592778025103115,-0.9207535581388141]}"
71,124.50705,-92.61212,217.11917,0.2588089,0.58820194,-0.58820194,2.502987,143.52766,157.02026,46.005814,-0.9207535398193565,-48.59275108535708,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59275108535708,-0.9207535398193565]}"
72,117.903175,-87.10859,205.01176,0.2615789,0.59162563,-0.59162563,2.551333,134.71567,148.08766,43.556484,-0.9207535214996937,-48.59272414561158,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59272414561158,-0.9207535214996937]}"
73,115.285255,-82.80059,198.08585,0.2593557,0.57567555,-0.57567555,2.2844613,133.36217,147.39212,46.136806,-0.9207535031798263,-48.5926972058666,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5926972058666,-0.9207535031798263]}"
74,108.865906,-79.92631,188.7922,0.23395884,0.54650825,-0.54650825,2.4658687,141.92883,150.65907,50.523403,-0.9207534848597548,-48.59267026612217,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59267026612217,-0.9207534848597548]}"
75,103.88018,-76.93341,180.81358,0.24584468,0.56864685,-0.56864685,2.5227137,128.33125,137.86812,43.52479,-0.9207534665394784,-48.592643326378294,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592643326378294,-0.9207534665394784]}"
76,102.82586,-74.84292,177.66878,0.24635379,0.563124,-0.563124,2.4383388,126.787926,137.0091,44.40441,-0.920753448218998,-48.59261638663492,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261638663492,-0.920753448218998]}"
77,116.348656,-86.08509,202.43375,0.25836465,0.59035665,-0.59035665,2.6133733,136.07858,148.50725,44.587254,-0.9207534298983127,-48.59258944689211,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59258944689211,-0.9207534298983127]}"
78,118.94362,-88.33154,207.27516,0.24965987,0.5784349,-0.5784349,2.7586405,145.0155,156.22847,48.4978,-0.9207534115774227,-48.59256250714982,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256250714982,-0.9207534115774227]}"
79,116.28351,-87.12844,203.41194,0.24035184,0.566409,-0.566409,2.7452705,147.9601,157.11812,49.99263,-0.9207533932563285,-48.59253556740807,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59253556740807,-0.9207533932563285]}"
80,107.470184,-81.79394,189.26411,0.2522699,0.5920729,-0.5920729,2.7714047,129.85558,139.14563,40.965492,-0.9207533749350295,-48.59250862766685,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59250862766685,-0.9207533749350295]}"
81,109.334984,-84.56465,193.89964,0.23708883,0.5757094,-0.5757094,3.0644295,143.16447,149.40811,46.316753,-0.920753356613526,-48.592481687926174,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592481687926174,-0.920753356613526]}"
82,111.81605,-88.31637,200.13242,0.25250018,0.6102386,-0.6102386,3.173474,135.80428,143.52895,39.43755,-0.9207533382918178,-48.592454748186036,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592454748186036,-0.9207533382918178]}"
83,112.63635,-90.35682,202.99316,0.24494655,0.60642797,-0.60642797,3.5875614,143.17311,148.7647,41.71991,-0.9207533199699058,-48.59242780844644,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59242780844644,-0.9207533199699058]}"
84,121.37272,-92.282036,213.65475,0.26129997,0.6050584,-0.6050584,2.996818,142.01523,153.5895,43.791042,-0.9207533016477887,-48.59240086870737,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59240086870737,-0.9207533016477887]}"
85,103.3786,-81.63606,185.01466,0.23364334,0.58291274,-0.58291274,3.536601,139.16454,143.29129,44.039448,-0.9207532833254672,-48.59237392896884,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59237392896884,-0.9207532833254672]}"
86,106.317825,-85.24192,191.55975,0.2289436,0.5795617,-0.5795617,3.4065137,145.71916,148.67215,45.307304,-0.9207532650029412,-48.59234698923085,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234698923085,-0.9207532650029412]}"
87,110.355286,-87.632416,197.9877,0.23133507,0.5799702,-0.5799702,3.7104123,149.46843,153.40044,46.977154,-0.9207532466802102,-48.59232004949338,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59232004949338,-0.9207532466802102]}"
88,111.71162,-87.660934,199.37254,0.22908631,0.56971383,-0.56971383,3.4570277,153.518,157.58919,49.948753,-0.9207532283572751,-48.59229310975646,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229310975646,-0.9207532283572751]}"
89,113.148224,-87.98382,201.13205,0.2351063,0.5747481,-0.5747481,3.1346734,149.7907,155.62814,48.31738,-0.9207532100341355,-48.592266170020075,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592266170020075,-0.9207532100341355]}"
90,110.34487,-87.01168,197.35655,0.2293954,0.56974745,-0.56974745,3.4236484,149.9249,154.09222,47.91467,-0.9207531917107912,-48.59223923028423,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59223923028423,-0.9207531917107912]}"
91,111.78388,-85.143,196.92688,0.23271674,0.5619811,-0.5619811,3.068853,148.94461,155.48715,50.24583,-0.9207531733872425,-48.59221229054892,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59221229054892,-0.9207531733872425]}"
92,121.046234,-91.70719,212.75342,0.24007168,0.5673126,-0.5673126,2.737118,153.59076,162.65811,50.679234,-0.9207531550634893,-48.59218535081415,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59218535081415,-0.9207531550634893]}"
93,120.945305,-90.302956,211.24826,0.2575545,0.5875645,-0.5875645,2.5177891,141.62079,154.04976,45.533436,-0.9207531367395314,-48.5921584110799,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5921584110799,-0.9207531367395314]}"
94,105.55181,-80.46033,186.01213,0.27989784,0.6337719,-0.6337719,2.6529124,112.74018,125.08247,31.872967,-0.9207531184153693,-48.59213147134621,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59213147134621,-0.9207531184153693]}"
95,93.31171,-62.93013,156.24184,0.35204583,0.65765125,-0.65765125,1.9042215,70.26201,92.26282,20.95192,-0.9207531000910023,-48.59210453161303,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59210453161303,-0.9207531000910023]}"
96,45.59634,3.315465,42.280876,0.0816798,0.15799476,-0.15799476,0.35863116,146.00708,150.8668,110.130196,-0.9207807858122907,-48.592939645392455,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592939645392455,-0.9207807858122907]}"
97,98.02167,-47.746372,145.76805,0.242689,0.41655365,-0.41655365,0.98886025,113.385796,137.90227,64.397064,-0.9207807674935204,-48.59291270564301,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59291270564301,-0.9207807674935204]}"
98,124.94677,-80.73958,205.68636,0.2912134,0.5672768,-0.5672768,1.6831017,120.730225,146.22679,46.776573,-0.9207807491745457,-48.59288576589407,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288576589407,-0.9207807491745457]}"
99,124.12775,-84.83176,208.9595,0.26777425,0.56129813,-0.56129813,1.9095478,134.42152,153.96512,49.380974,-0.9207807308553657,-48.592858826145694,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592858826145694,-0.9207807308553657]}"
100,121.44685,-86.26758,207.71443,0.2720264,0.5877442,-0.5877442,2.2440705,130.6295,148.13297,44.189556,-0.9207807125359814,-48.59283188639784,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283188639784,-0.9207807125359814]}"
101,119.678154,-85.612854,205.29102,0.2736013,0.5961153,-0.5961153,2.3650048,128.5201,145.4804,42.762524,-0.920780694216393,-48.592804946650524,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592804946650524,-0.920780694216393]}"
102,120.39583,-86.87962,207.27545,0.27559668,0.6007883,-0.6007883,2.2930386,128.22656,145.10652,41.59064,-0.9207806758965997,-48.59277800690374,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59277800690374,-0.9207806758965997]}"
103,122.975815,-89.08656,212.06238,0.24640542,0.55797416,-0.55797416,2.361966,149.70432,162.59201,52.503887,-0.9207806575766022,-48.59275106715751,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59275106715751,-0.9207806575766022]}"
104,123.49948,-89.33955,212.83904,0.26217493,0.58246654,-0.58246654,2.3682878,139.58061,154.98477,46.889446,-0.9207806392564001,-48.59272412741179,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59272412741179,-0.9207806392564001]}"
105,128.84006,-90.027504,218.86755,0.25764897,0.559817,-0.559817,2.1100945,148.27785,165.52086,53.923832,-0.9207806209359932,-48.59269718766663,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269718766663,-0.9207806209359932]}"
106,121.78444,-86.49393,208.27837,0.26074436,0.57201517,-0.57201517,2.2087002,138.96834,154.75552,48.75829,-0.9207806026153819,-48.592670247921994,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592670247921994,-0.9207806026153819]}"
107,111.0965,-78.99097,190.08746,0.252446,0.5636701,-0.5636701,2.3495471,132.99603,145.96587,47.83922,-0.9207805842945658,-48.5926433081779,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5926433081779,-0.9207805842945658]}"
