system:index,EXG,EXR,ExGR,GLI1,NGRDI,RI,VARI,b1,b2,b3,lat,lon,res_m,.geo
17,12.650436,43.261887,-30.611448,0.021163955,0.053046495,-0.053046495,0.11562985,165.4891,162.58736,147.03517,-0.9206991394288804,-48.592508664068035,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592508664068035,-0.9206991394288804]}"
18,7.8009014,46.76997,-38.96907,0.0129118655,0.044227283,-0.044227283,0.09682139,168.57028,163.1609,149.95062,-0.9206991211084564,-48.59248172432777,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59248172432777,-0.9206991211084564]}"
19,11.149873,45.603798,-34.453926,0.017980492,0.048928924,-0.048928924,0.10626514,169.63426,165.94533,151.10652,-0.920699102787828,-48.592454784588035,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592454784588035,-0.920699102787828]}"
20,17.454458,39.445156,-21.990698,0.028429449,0.06604079,-0.06604079,0.14496809,169.82568,167.57631,147.87248,-0.9206990844669947,-48.592427844848835,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592427844848835,-0.9206990844669947]}"
21,21.651957,36.68817,-15.036215,0.035894603,0.075010926,-0.075010926,0.16399251,168.89728,168.58728,146.62532,-0.9206990661459571,-48.592400905110175,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592400905110175,-0.9206990661459571]}"
22,19.9239,36.160748,-16.236845,0.0353271,0.07322931,-0.07322931,0.15955321,161.6706,161.32947,141.06444,-0.920699047824715,-48.592373965372055,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592373965372055,-0.920699047824715]}"
23,3.9417286,53.493538,-49.55181,0.0075170114,0.03189757,-0.03189757,0.069320224,171.23015,165.96342,156.75497,-0.9206990295032685,-48.59234702563446,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234702563446,-0.9206990295032685]}"
24,3.2941945,51.954678,-48.66048,0.006363736,0.033926364,-0.033926364,0.07449941,170.55812,164.08217,154.31204,-0.9206990111816172,-48.59232008589741,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59232008589741,-0.9206990111816172]}"
25,5.429459,51.347706,-45.918247,0.009968303,0.038517755,-0.038517755,0.084350385,173.08562,167.37157,156.22804,-0.9206989928597616,-48.5922931461609,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5922931461609,-0.9206989928597616]}"
26,12.934415,45.87868,-32.944263,0.021855993,0.053742286,-0.053742286,0.117355,172.35568,169.60268,153.91525,-0.9206989745377013,-48.59226620642492,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59226620642492,-0.9206989745377013]}"
27,15.150346,47.39301,-32.24266,0.022812484,0.054288827,-0.054288827,0.1177459,182.42606,179.99998,162.42357,-0.9206989562154366,-48.59223926668947,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59223926668947,-0.9206989562154366]}"
28,10.974195,50.407417,-39.433224,0.018649712,0.044532683,-0.044532683,0.09497685,176.07664,173.48811,159.92538,-0.9206989378929674,-48.59221232695457,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59221232695457,-0.9206989378929674]}"
29,18.29659,43.704594,-25.408,0.029837167,0.056696106,-0.056696106,0.120161965,170.2304,170.91243,153.29787,-0.9206989195702936,-48.59218538722019,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59218538722019,-0.9206989195702936]}"
30,11.650218,30.839216,-19.188997,0.03922896,0.012736762,-0.012736762,0.025294838,79.61523,88.11713,84.96882,-0.9206989012474153,-48.59215844748636,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59215844748636,-0.9206989012474153]}"
31,18.27528,21.155853,-2.8805747,0.076579794,0.033313133,-0.033313133,0.05745899,51.949165,66.37227,62.520084,-0.9206988829243326,-48.592131507753066,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592131507753066,-0.9206988829243326]}"
32,7.3763757,54.118515,-46.74214,0.012389737,0.030123882,-0.030123882,0.06333591,168.9612,167.21729,158.097,-0.9207265502888825,-48.59293968178821,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59293968178821,-0.9207265502888825]}"
33,6.553757,51.161594,-44.607838,0.011000758,0.03758409,-0.03758409,0.08156946,172.97572,168.05714,156.58481,-0.920726531971191,-48.592912742039154,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592912742039154,-0.920726531971191]}"
34,6.2565584,48.45381,-42.197254,0.010162967,0.043140423,-0.043140423,0.09664051,174.6597,167.63142,154.3466,-0.9207265136532953,-48.59288580229064,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288580229064,-0.9207265136532953]}"
35,27.467047,21.135044,6.332002,0.049214866,0.11008861,-0.11008861,0.25108084,158.73737,156.56734,126.930275,-0.9207264953351949,-48.59285886254266,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59285886254266,-0.9207264953351949]}"
36,26.77845,22.895966,3.8824837,0.048452407,0.103468455,-0.103468455,0.23217404,154.48938,153.70607,126.14431,-0.92072647701689,-48.59283192279522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283192279522,-0.92072647701689]}"
37,19.428577,35.493294,-16.064714,0.034867093,0.07550493,-0.07550493,0.16483036,163.60454,162.07759,141.12206,-0.9207264586983808,-48.59280498304831,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59280498304831,-0.9207264586983808]}"
38,16.255964,40.437225,-24.181261,0.027337804,0.061854932,-0.061854932,0.13356616,167.1659,165.12657,146.83128,-0.9207264403796668,-48.592778043301934,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592778043301934,-0.9207264403796668]}"
39,12.23423,44.541656,-32.307426,0.020898055,0.05150331,-0.05150331,0.11067602,167.8394,164.80263,149.53163,-0.9207264220607483,-48.5927511035561,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5927511035561,-0.9207264220607483]}"
40,14.236588,36.739994,-22.503407,0.02681519,0.06917558,-0.06917558,0.1561998,159.54881,155.57753,137.36966,-0.9207264037416253,-48.5927241638108,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5927241638108,-0.9207264037416253]}"
41,16.572666,34.35404,-17.78137,0.03284716,0.07955512,-0.07955512,0.1841779,157.98694,154.85416,135.14871,-0.9207263854222979,-48.592697224066036,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697224066036,-0.9207263854222979]}"
42,21.889927,28.8802,-6.9902735,0.04165297,0.09128363,-0.09128363,0.20710878,154.25974,153.04985,129.95004,-0.9207263671027659,-48.592670284321805,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592670284321805,-0.9207263671027659]}"
43,24.541157,29.869038,-5.3278804,0.044514094,0.09208973,-0.09208973,0.20776378,159.23262,159.52907,135.28436,-0.9207263487830292,-48.59264334457812,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59264334457812,-0.9207263487830292]}"
44,22.349457,31.404388,-9.054934,0.03922343,0.0868673,-0.0868673,0.19709504,162.84119,161.48405,137.77745,-0.920726330463088,-48.59261640483496,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261640483496,-0.920726330463088]}"
45,28.50013,24.969141,3.5309885,0.052471813,0.10242954,-0.10242954,0.22866835,153.50273,155.42953,128.85619,-0.9207263121429426,-48.592589465092345,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592589465092345,-0.9207263121429426]}"
46,20.331213,33.148388,-12.817175,0.037778497,0.07607257,-0.07607257,0.16641472,151.54521,152.09743,132.31844,-0.9207262938225924,-48.59256252535027,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256252535027,-0.9207262938225924]}"
47,18.595976,35.392654,-16.796677,0.035424415,0.07308867,-0.07308867,0.16083162,153.99677,153.90138,135.21002,-0.9207262755020377,-48.59253558560872,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59253558560872,-0.9207262755020377]}"
48,14.02636,41.424625,-27.398264,0.025905432,0.05605623,-0.05605623,0.121682875,156.76485,155.85129,140.91136,-0.9207262571812785,-48.5925086458677,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5925086458677,-0.9207262571812785]}"
49,13.163779,43.245975,-30.082197,0.022401417,0.05263163,-0.05263163,0.113685526,163.23486,161.22449,146.05032,-0.9207262388603147,-48.59248170612724,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59248170612724,-0.9207262388603147]}"
50,13.383161,43.20375,-29.820591,0.022287708,0.05315674,-0.05315674,0.11456421,165.0578,162.7895,147.13803,-0.9207262205391465,-48.5924547663873,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5924547663873,-0.9207262205391465]}"
51,15.172305,41.566288,-26.393984,0.026715778,0.059336495,-0.059336495,0.1285356,163.7761,162.27446,145.60054,-0.9207262022177738,-48.5924278266479,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5924278266479,-0.9207262022177738]}"
52,24.211332,32.745205,-8.533871,0.043584555,0.08268906,-0.08268906,0.17895561,158.52896,160.32312,137.90594,-0.9207261838961965,-48.59240088690903,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59240088690903,-0.9207261838961965]}"
53,8.880117,49.263123,-40.383007,0.015971549,0.041799873,-0.041799873,0.08972209,167.85071,164.8257,152.9206,-0.9207261655744147,-48.59237394717071,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59237394717071,-0.9207261655744147]}"
54,-0.84226036,60.230366,-61.072628,-7.6612004E-4,0.017831277,-0.017831277,0.038557515,175.63443,169.41078,164.02939,-0.9207261472524283,-48.59234700743291,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234700743291,-0.9207261472524283]}"
55,-5.8565435,66.109055,-71.9656,-0.00806726,0.009344871,-0.009344871,0.020769777,183.85303,175.16896,172.34145,-0.9207261289302373,-48.59232006769566,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59232006769566,-0.9207261289302373]}"
56,-1.7234364,64.099884,-65.82332,-0.0021510348,0.016085953,-0.016085953,0.034602016,185.62556,178.64603,173.38994,-0.9207261106078418,-48.59229312795894,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229312795894,-0.9207261106078418]}"
57,4.5487103,60.7659,-56.21719,0.0071004317,0.029738832,-0.029738832,0.06378907,192.76231,187.22296,177.1349,-0.920726092285242,-48.59226618822276,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59226618822276,-0.920726092285242]}"
58,13.767309,51.870354,-38.103046,0.020692056,0.044211596,-0.044211596,0.09324611,181.6357,180.79698,166.19095,-0.9207260739624377,-48.59223924848711,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59223924848711,-0.9207260739624377]}"
59,5.93265,53.412956,-47.480305,0.009575001,0.028079929,-0.028079929,0.06053024,169.13524,165.83778,156.60767,-0.9207260556394284,-48.592212308752,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592212308752,-0.9207260556394284]}"
60,9.310663,47.99957,-38.688904,0.018872313,0.02663048,-0.02663048,0.05778574,150.83788,151.22641,142.30426,-0.920726037316215,-48.59218536901743,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59218536901743,-0.920726037316215]}"
61,7.131398,31.93823,-24.806831,0.026708936,-0.016657935,0.016657935,-0.026613088,65.53975,74.265465,75.85978,-0.9207260189927969,-48.592158429283394,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592158429283394,-0.9207260189927969]}"
62,8.972177,29.638243,-20.666067,0.03768668,-0.01944768,0.01944768,-0.031618692,52.329533,64.1448,66.987885,-0.9207260006691744,-48.59213148954989,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59213148954989,-0.9207260006691744]}"
63,10.415107,29.499653,-19.084545,0.03605555,0.010491381,-0.010491381,0.019422946,70.15143,79.05156,77.536575,-0.9207259823453472,-48.59210454981692,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59210454981692,-0.9207259823453472]}"
64,2.6923256,65.45063,-62.758305,0.005627956,0.0073565254,-0.0073565254,0.014795926,168.6091,169.5959,167.89038,-0.9207536680499101,-48.5929396635906,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5929396635906,-0.9207536680499101]}"
65,15.587471,44.152786,-28.565313,0.027748136,0.050379757,-0.050379757,0.10743257,157.16444,158.89192,145.03194,-0.9207536497316792,-48.59291272384134,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59291272384134,-0.9207536497316792]}"
66,15.870754,34.11562,-18.244867,0.02674601,0.07436942,-0.07436942,0.16888425,165.90007,160.33044,138.89005,-0.920753631413244,-48.592885784092616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592885784092616,-0.920753631413244]}"
67,30.395988,16.519512,13.876476,0.05453125,0.12155298,-0.12155298,0.28161559,155.71812,153.93292,121.75174,-0.9207536130946039,-48.592858844344434,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592858844344434,-0.9207536130946039]}"
68,25.710152,21.624569,4.0855837,0.045911524,0.10500705,-0.10500705,0.23977153,154.59767,152.25307,124.19831,-0.9207535947757595,-48.59283190459679,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283190459679,-0.9207535947757595]}"
69,18.850805,32.764576,-13.913769,0.032390155,0.07907128,-0.07907128,0.1771733,163.88765,160.33246,137.92645,-0.9207535764567105,-48.59280496484968,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59280496484968,-0.9207535764567105]}"
70,21.625427,31.058681,-9.433254,0.038564164,0.082837164,-0.082837164,0.18148577,158.94048,157.69498,134.82404,-0.9207535581374569,-48.5927780251031,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5927780251031,-0.9207535581374569]}"
71,18.507702,37.640423,-19.13272,0.03258539,0.066646494,-0.066646494,0.14259997,160.18982,159.89832,141.09909,-0.9207535398179988,-48.59275108535706,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59275108535706,-0.9207535398179988]}"
72,14.489995,37.716568,-23.226572,0.027651792,0.067415826,-0.067415826,0.15465137,158.64575,155.61478,138.09383,-0.9207535214983361,-48.59272414561156,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59272414561156,-0.9207535214983361]}"
73,21.01187,30.352625,-9.340757,0.04079767,0.08857538,-0.08857538,0.20103647,154.66919,153.50339,131.32573,-0.920753503178469,-48.59269720586659,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269720586659,-0.920753503178469]}"
74,29.541582,21.073195,8.468389,0.056727838,0.11603526,-0.11603526,0.26753536,151.76399,152.72278,124.13998,-0.9207534848583974,-48.59267026612216,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59267026612216,-0.9207534848583974]}"
75,28.059055,25.794184,2.2648718,0.054197337,0.103870004,-0.103870004,0.23240799,152.71463,154.93185,129.09003,-0.9207534665381211,-48.59264332637827,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59264332637827,-0.9207534665381211]}"
76,33.818687,18.825394,14.993294,0.06604128,0.12716922,-0.12716922,0.29219174,152.09853,155.06082,124.204445,-0.9207534482176403,-48.592616386634916,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592616386634916,-0.9207534482176403]}"
77,36.97426,18.199839,18.77442,0.069386736,0.12526453,-0.12526453,0.277858,151.37582,156.60553,124.86098,-0.9207534298969551,-48.59258944689209,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59258944689209,-0.9207534298969551]}"
78,28.790735,25.846962,2.9437742,0.05417343,0.103553556,-0.103553556,0.2311598,153.90768,156.45819,130.21797,-0.9207534115760653,-48.59256250714981,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256250714981,-0.9207534115760653]}"
79,18.998966,35.527668,-16.528702,0.03789359,0.07277818,-0.07277818,0.15878256,150.92165,151.89807,133.87552,-0.920753393254971,-48.592535567408056,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592535567408056,-0.920753393254971]}"
80,14.767671,39.764114,-24.996443,0.029756507,0.06149911,-0.06149911,0.13419518,153.238,152.76227,137.51884,-0.920753374933672,-48.592508627666845,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592508627666845,-0.920753374933672]}"
81,13.6342535,41.629898,-27.995646,0.024585798,0.05552845,-0.05552845,0.12115249,158.95175,157.36128,142.13655,-0.9207533566121686,-48.59248168792617,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59248168792617,-0.9207533566121686]}"
82,10.814198,44.635086,-33.82089,0.019289656,0.04777411,-0.04777411,0.10302688,161.12962,158.53136,145.11888,-0.9207533382904608,-48.59245474818603,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59245474818603,-0.9207533382904608]}"
83,11.687023,44.18188,-32.494858,0.020500176,0.04895009,-0.04895009,0.10550641,160.93655,158.80827,144.99297,-0.9207533199685481,-48.59242780844642,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59242780844642,-0.9207533199685481]}"
84,8.28462,50.453632,-42.169014,0.013949232,0.037449986,-0.037449986,0.07992048,167.92897,165.08481,153.95602,-0.9207533016464311,-48.59240086870736,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59240086870736,-0.9207533016464311]}"
85,-2.81931,63.085884,-65.90519,-0.0035659582,0.013312019,-0.013312019,0.028619045,178.59528,171.76236,167.74873,-0.9207532833241096,-48.592373928968826,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592373928968826,-0.9207532833241096]}"
86,-6.686825,69.7624,-76.44922,-0.008892097,0.0056862123,-0.0056862123,0.012213668,188.86385,180.45012,178.72322,-0.9207532650015835,-48.59234698923083,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234698923083,-0.9207532650015835]}"
87,-8.743404,73.83733,-82.580734,-0.011705451,5.509681E-4,-5.509681E-4,0.0014023854,193.50426,184.72363,184.6864,-0.9207532466788528,-48.592320049493374,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592320049493374,-0.9207532466788528]}"
88,-5.228,71.29244,-76.52044,-0.0065101646,0.007614953,-0.007614953,0.016329303,194.0101,186.43742,184.09276,-0.9207532283559179,-48.592293109756454,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592293109756454,-0.9207532283559179]}"
89,-6.0322375,71.86222,-77.894455,-0.007810822,0.008055434,-0.008055434,0.01732467,198.3182,189.4792,186.67245,-0.9207532100327781,-48.59226617002007,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59226617002007,-0.9207532100327781]}"
90,3.86274,58.78379,-54.92105,0.006872835,0.021798953,-0.021798953,0.046978462,176.04782,172.5881,165.26564,-0.9207531917094338,-48.592239230284214,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592239230284214,-0.9207531917094338]}"
91,6.0065336,48.57699,-42.570454,0.013436156,0.014371684,-0.014371684,0.030370533,134.83727,136.5324,132.22098,-0.9207531733858852,-48.59221229054891,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59221229054891,-0.9207531733858852]}"
92,5.5540576,45.38441,-39.830353,0.012260824,-0.010958527,0.010958527,-0.0101457555,111.15279,115.98555,115.26426,-0.9207531550621318,-48.59218535081413,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59218535081413,-0.9207531550621318]}"
93,13.053318,33.506004,-20.452688,0.03139176,0.019578703,-0.019578703,0.045571122,100.85261,107.20795,100.509964,-0.920753136738174,-48.592158411079886,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592158411079886,-0.920753136738174]}"
94,12.555058,35.66761,-23.112553,0.031184189,0.006813011,-0.006813011,0.020775326,94.310486,102.93298,99.00043,-0.9207531184140118,-48.592131471346185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592131471346185,-0.9207531184140118]}"
95,0.9734859,45.25114,-44.277653,0.007878255,-0.03602881,0.03602881,-0.06032682,79.16272,87.46768,94.79916,-0.9207531000896447,-48.59210453161302,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59210453161302,-0.9207531000896447]}"
96,-2.2106256,73.56898,-75.7796,-0.002948268,-0.0064666015,0.0064666015,-0.012478857,175.36151,175.54457,177.93825,-0.9207807858109333,-48.59293964539245,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59293964539245,-0.9207807858109333]}"
97,20.35762,43.223293,-22.865673,0.03620354,0.05264881,-0.05264881,0.10723575,153.2785,159.06326,144.49039,-0.9207807674921628,-48.59291270564299,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59291270564299,-0.9207807674921628]}"
98,15.9629,33.76537,-17.802467,0.027868828,0.073003545,-0.073003545,0.16412705,160.09433,155.69194,135.32664,-0.9207807491731878,-48.59288576589406,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288576589406,-0.9207807491731878]}"
99,22.630423,24.1788,-1.548378,0.03967092,0.09909888,-0.09909888,0.2293366,159.49059,155.08234,128.04367,-0.9207807308540082,-48.59285882614568,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59285882614568,-0.9207807308540082]}"
100,26.539669,24.277458,2.2622101,0.04882463,0.10096942,-0.10096942,0.22391039,154.45444,154.26068,127.52724,-0.9207807125346241,-48.592831886397825,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592831886397825,-0.9207807125346241]}"
101,22.327785,26.509056,-4.1812716,0.039853398,0.092966266,-0.092966266,0.21008888,157.07733,154.26456,129.12401,-0.9207806942150355,-48.59280494665051,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59280494665051,-0.9207806942150355]}"
102,25.621595,22.801521,2.8200736,0.04690272,0.09923435,-0.09923435,0.22092587,148.9376,148.43578,122.312355,-0.9207806758952423,-48.592778006903735,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592778006903735,-0.9207806758952423]}"
103,27.782488,26.32768,1.4548069,0.05092777,0.0912811,-0.0912811,0.19480304,147.30379,150.8047,126.52313,-0.9207806575752445,-48.592751067157494,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592751067157494,-0.9207806575752445]}"
104,19.874231,31.443705,-11.569473,0.036095195,0.08055579,-0.08055579,0.18122612,154.8131,153.33665,131.98596,-0.9207806392550422,-48.592724127411785,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592724127411785,-0.9207806392550422]}"
105,23.100624,26.788301,-3.6876767,0.046445627,0.10125311,-0.10125311,0.23438129,153.73732,152.42302,128.00809,-0.9207806209346355,-48.592697187666616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697187666616,-0.9207806209346355]}"
106,23.179316,24.680891,-1.501576,0.045007452,0.10544901,-0.10544901,0.25942436,154.55861,151.95221,126.166504,-0.9207806026140242,-48.59267024792198,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59267024792198,-0.9207806026140242]}"
