system:index,EXG,EXR,ExGR,GLI1,NDVI,NGRDI,RI,VARI,lat,lon,res_m,.geo
11,575.5717367853291,-43.36850053937438,618.9402373247034,0.24037102205968813,0.74083984,0.19574302,-0.19574302,0.292190555561183,-0.9206833346940976,-48.59229916929204,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229916929204,-0.9206833346940976]}"
12,550.7107438016528,-100.11735537190087,650.8280991735538,0.2580866416022503,0.7748075,0.24263197,-0.24263197,0.3751616273637228,-0.9206833346940976,-48.592119506235214,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592119506235214,-0.9206833346940976]}"
13,561.2680412371134,-13.519587628866029,574.7876288659795,0.2072166648955442,0.7186349,0.17614135,-0.17614135,0.27493953780328084,-0.9205036716372736,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9205036716372736]}"
14,819.0,-220.70000000000005,1039.7,0.3134539698073916,0.8013187,0.3063965,-0.3063965,0.46128651699982687,-0.9205036716372736,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9205036716372736]}"
15,707.78391959799,-143.9517587939699,851.7356783919597,0.28778836712394823,0.78269136,0.26188752,-0.26188752,0.3899207673651422,-0.9205036716372736,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.9205036716372736]}"
16,624.4917491749175,-84.1313531353136,708.623102310231,0.262069661120193,0.75904465,0.22374023,-0.22374023,0.3328916461797097,-0.9205036716372736,-48.59247883234887,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247883234887,-0.9205036716372736]}"
17,564.0096774193548,-49.10107526881726,613.110752688172,0.24123281867897683,0.7485136,0.20087506,-0.20087506,0.30184603838107404,-0.9205036716372736,-48.59229916929204,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229916929204,-0.9205036716372736]}"
18,685.0950888192267,-112.24785788923724,797.342946708464,0.2618229094984855,0.7621219,0.23984317,-0.23984317,0.36431222391481893,-0.9203240085804497,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9203240085804497]}"
19,872.5689655172414,-250.82198275862072,1123.3909482758622,0.337639675661176,0.8111693,0.32707652,-0.32707652,0.48155770052089003,-0.9203240085804497,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9203240085804497]}"
20,786.6105263157895,-202.31473684210533,988.9252631578948,0.3125941091181952,0.7991989,0.29921043,-0.29921043,0.44662704940813164,-0.9203240085804497,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.9203240085804497]}"
21,658.1736263736265,-131.54000000000002,789.7136263736267,0.2749519402318802,0.7782749,0.256744,-0.256744,0.390542196131174,-0.9203240085804497,-48.59247883234887,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247883234887,-0.9203240085804497]}"
22,598.3161559888579,-106.20139275766022,704.517548746518,0.26199045711250557,0.77297574,0.24368712,-0.24368712,0.37478823731998545,-0.9203240085804497,-48.59229916929204,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59229916929204,-0.9203240085804497]}"
23,764.9156756756756,-199.04259459459465,963.9582702702703,0.3030062284955796,0.8086933,0.298033,-0.298033,0.4535941549778128,-0.9201443455236259,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9201443455236259]}"
24,780.6561479869423,-200.29553862894454,980.9516866158867,0.31844073103777376,0.8042318,0.30102423,-0.30102423,0.44457534161212187,-0.9201443455236259,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9201443455236259]}"
25,667.1119023397762,-123.53631739572744,790.6482197355036,0.2809332844178534,0.7818984,0.251707,-0.251707,0.37473308940309713,-0.9201443455236259,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.9201443455236259]}"
26,647.5,-137.20000000000005,784.7,0.2820062291424652,0.79224366,0.26475513,-0.26475513,0.40173202745899217,-0.9201443455236259,-48.59247883234887,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247883234887,-0.9201443455236259]}"
27,530.61852433281,-60.111145996860316,590.7296703296703,0.2235963292090026,0.76954824,0.20888852,-0.20888852,0.3308080454098829,-0.919964682466802,-48.59319748457616,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319748457616,-0.919964682466802]}"
28,799.5031914893616,-219.02340425531918,1018.5265957446808,0.31796531960714686,0.81286097,0.31095016,-0.31095016,0.46697560685125583,-0.919964682466802,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.919964682466802]}"
29,721.25,-152.10000000000005,873.35,0.30056333589401046,0.7838527,0.26976,-0.26976,0.39556660283827033,-0.919964682466802,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.919964682466802]}"
30,636.3134479271993,-93.1245702730031,729.4380182002022,0.26584038739359817,0.7680626,0.22972211,-0.22972211,0.34188152992570753,-0.919964682466802,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.919964682466802]}"
31,571.2964329643296,-100.48806888068883,671.7845018450184,0.26473693687102884,0.7851034,0.2449025,-0.2449025,0.37595333662008545,-0.919964682466802,-48.59247883234887,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247883234887,-0.919964682466802]}"
32,693.0131445904955,-140.0481294236603,833.0612740141557,0.27276075766853924,0.78492004,0.2593604,-0.2593604,0.3932066979624257,-0.919785019409978,-48.59319748457616,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319748457616,-0.919785019409978]}"
33,887.0157480314961,-285.68011811023626,1172.6958661417325,0.34841862398487283,0.8378064,0.35455582,-0.35455582,0.530715463898317,-0.919785019409978,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.919785019409978]}"
34,670.6204620462047,-138.84554455445547,809.4660066006602,0.2879058019043403,0.7886145,0.263662,-0.263662,0.39336562984569867,-0.919785019409978,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.919785019409978]}"
35,570.9209694415174,-82.00168598524765,652.922655426765,0.25958636451795614,0.7698139,0.2271696,-0.2271696,0.34156950701250993,-0.919785019409978,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.919785019409978]}"
36,508.9296066252588,-94.3010351966874,603.2306418219462,0.2595567905934995,0.8004015,0.24686295,-0.24686295,0.3843346009053964,-0.919785019409978,-48.59247883234887,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247883234887,-0.919785019409978]}"
37,521.5090137857901,69.38324496288438,452.12576882290574,0.18590625749104764,0.6702925,0.12816104,-0.12816104,0.1939638257314266,-0.9196053563531541,-48.59319748457616,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319748457616,-0.9196053563531541]}"
38,543.2884012539186,23.011912225705295,520.2764890282132,0.20910833711664942,0.7023088,0.1554214,-0.1554214,0.2329402302043653,-0.9196053563531541,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9196053563531541]}"
39,664.9286498353457,-117.24017563117454,782.1688254665203,0.274581571808896,0.77705,0.24728303,-0.24728303,0.37087393895068077,-0.9196053563531541,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9196053563531541]}"
40,522.2807192807193,-85.96843156843164,608.249150849151,0.2564208907072163,0.780694,0.23537938,-0.23537938,0.3617605928769806,-0.9196053563531541,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.9196053563531541]}"
41,449.3165969316598,157.01115760111574,292.305439330544,0.15180723405195393,0.6354248,0.08335918,-0.08335918,0.12600689389991118,-0.9194256932963303,-48.593377147632985,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593377147632985,-0.9194256932963303]}"
42,487.3248898678414,126.3729074889867,360.9519823788547,0.17099360934139265,0.63306385,0.09796907,-0.09796907,0.14564210893067359,-0.9194256932963303,-48.59319748457616,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319748457616,-0.9194256932963303]}"
43,434.23723723723725,151.7645645645645,282.4726726726727,0.1577995597956498,0.62648815,0.08084089,-0.08084089,0.12016824452951644,-0.9194256932963303,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9194256932963303]}"
44,451.5,89.24999999999994,362.2500000000001,0.1781520277977615,0.6544661,0.11176248,-0.11176248,0.16710693854139833,-0.9194256932963303,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9194256932963303]}"
45,353.2154531946508,-1.496879643387853,354.7123328380387,0.1997417938051985,0.7394423,0.16936573,-0.16936573,0.2669004735818919,-0.9194256932963303,-48.592658495405686,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592658495405686,-0.9194256932963303]}"
46,393.798969072165,205.8288659793814,187.97010309278357,0.13351688090456518,0.6359851,0.057062514,-0.057062514,0.08694995292755994,-0.9192460302395064,-48.593377147632985,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593377147632985,-0.9192460302395064]}"
47,335.75,241.49999999999997,94.25,0.12111403105798374,0.5998578,0.032951586,-0.032951586,0.04884688792777091,-0.9192460302395064,-48.59319748457616,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319748457616,-0.9192460302395064]}"
48,387.67250257466526,208.36951596292474,179.30298661174052,0.1410181514232283,0.6072743,0.0502125,-0.0502125,0.07342762656090523,-0.9192460302395064,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9192460302395064]}"
49,389.09354838709675,151.4045161290322,237.68903225806451,0.15639401487718285,0.6308305,0.07308869,-0.07308869,0.10747688956409991,-0.9192460302395064,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9192460302395064]}"
50,420.76060606060605,172.70424242424232,248.05636363636367,0.14837361732832346,0.635283,0.07233369,-0.07233369,0.10859655054892141,-0.9190663671826824,-48.59301782151933,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301782151933,-0.9190663671826824]}"
51,369.7180722891567,116.46963855421683,253.24843373493985,0.15342908137205508,0.67378986,0.09374043,-0.09374043,0.1447137617653172,-0.9190663671826824,-48.59283815846251,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283815846251,-0.9190663671826824]}"
