system:index,EXG,EXR,ExGR,GLI1,NDVI,NGRDI,RI,VARI,lat,lon,res_m,.geo
104,841.0,-253.60000000000002,1094.6,0.32864400143468386,0.8264766,0.3322884,-0.3322884,0.5029655984543706,-0.9200095982310079,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9200095982310079]}"
105,750.0,-174.0,924.0,0.30413625291803076,0.79498863,0.28229666,-0.28229666,0.41843971581744716,-0.9200095982310079,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9200095982310079]}"
106,752.0,-184.4000000000001,936.4000000000001,0.3112582780168633,0.79916704,0.29200652,-0.29200652,0.43236714923627156,-0.9200095982310079,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9200095982310079]}"
107,739.0,-164.0,903.0,0.3032416904787683,0.7856122,0.27652735,-0.27652735,0.4071005912342005,-0.9200095982310079,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9200095982310079]}"
108,652.0,-94.40000000000009,746.4000000000001,0.26765188823167,0.76996195,0.22929937,-0.22929937,0.3396226411089356,-0.9200095982310079,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9200095982310079]}"
109,626.0,-80.80000000000007,706.8,0.2576131686182662,0.76054955,0.22044729,-0.22044729,0.3293556081988597,-0.9200095982310079,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9200095982310079]}"
110,608.0,-75.60000000000002,683.6000000000001,0.2576271185349038,0.7624751,0.21839081,-0.21839081,0.3251833736855949,-0.9200095982310079,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9200095982310079]}"
111,554.0,-114.0,668.0,0.26558005739905083,0.785832,0.25714287,-0.25714287,0.4005934712157367,-0.9200095982310079,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9200095982310079]}"
112,391.0,15.199999999999932,375.79999999999995,0.18026740425068355,0.7234042,0.15523465,-0.15523465,0.25036390065449216,-0.919919766702596,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.919919766702596]}"
113,648.0,-150.20000000000005,798.2,0.27979274599318105,0.8223158,0.27429062,-0.27429062,0.4247669767979135,-0.919919766702596,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.919919766702596]}"
114,852.0,-257.6,1109.6,0.3322932916020697,0.82843333,0.334375,-0.334375,0.5035294111723183,-0.919919766702596,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.919919766702596]}"
115,765.0,-198.60000000000002,963.6000000000001,0.30959125847446733,0.8046595,0.2995984,-0.2995984,0.45048309124337793,-0.919919766702596,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.919919766702596]}"
116,727.0,-154.20000000000005,881.2,0.3038027579173411,0.7835875,0.27139366,-0.27139366,0.39595719334606755,-0.919919766702596,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.919919766702596]}"
117,667.0,-105.80000000000007,772.8,0.28395061716306913,0.767044,0.23911257,-0.23911257,0.34684147753654176,-0.919919766702596,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.919919766702596]}"
118,624.0,-97.0,721.0,0.26666666655270654,0.77068794,0.23397169,-0.23397169,0.3499377330635894,-0.919919766702596,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.919919766702596]}"
119,642.0,-98.80000000000007,740.8,0.27042965447749384,0.77013755,0.23404256,-0.23404256,0.34708737821955415,-0.919919766702596,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.919919766702596]}"
120,611.0,-96.40000000000009,707.4000000000001,0.27023440943377514,0.78488374,0.23580034,-0.23580034,0.350832265876015,-0.919919766702596,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.919919766702596]}"
121,487.0,-119.20000000000005,606.2,0.26338561370287417,0.81136364,0.27510917,-0.27510917,0.4444444436605918,-0.919919766702596,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.919919766702596]}"
122,380.0,60.59999999999991,319.4000000000001,0.15676567650298445,0.7053088,0.12610441,-0.12610441,0.20469361120639687,-0.919829935174184,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.919829935174184]}"
123,872.0,-287.20000000000005,1159.2,0.3527508089187901,0.85438335,0.3615635,-0.3615635,0.5414634139738251,-0.919829935174184,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.919829935174184]}"
124,909.0,-307.0,1216.0,0.355216881455562,0.8536942,0.36858723,-0.36858723,0.5546318283199146,-0.919829935174184,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.919829935174184]}"
125,883.0,-278.0,1161.0,0.3421154589918189,0.8242678,0.34681183,-0.34681183,0.5204200694044107,-0.919829935174184,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.919829935174184]}"
126,687.0,-140.80000000000007,827.8,0.29497638458781605,0.78850794,0.26510066,-0.26510066,0.39060568554931313,-0.919829935174184,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.919829935174184]}"
127,594.0,-94.60000000000002,688.6000000000001,0.26029798411029886,0.7680707,0.23433477,-0.23433477,0.3559322029257729,-0.919829935174184,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.919829935174184]}"
128,559.0,-68.20000000000005,627.2,0.2521425348434179,0.76688397,0.21647677,-0.21647677,0.3254281945646532,-0.919829935174184,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.919829935174184]}"
129,608.0,-111.60000000000002,719.5999999999999,0.27338129484110557,0.7730421,0.24867725,-0.24867725,0.3749999995013298,-0.919829935174184,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.919829935174184]}"
130,543.0,-89.0,632.0,0.2609322439880191,0.7921478,0.23656927,-0.23656927,0.3601147771017005,-0.919829935174184,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.919829935174184]}"
131,599.0,-31.600000000000023,630.6000000000001,0.22209862802295194,0.7295748,0.18561152,-0.18561152,0.2844542444493338,-0.9197401036457721,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9197401036457721]}"
132,883.0,-277.6,1160.6,0.345326554421069,0.8407351,0.34796238,-0.34796238,0.5192982450066688,-0.9197401036457721,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9197401036457721]}"
133,866.0,-264.4000000000001,1130.4,0.345019920181267,0.83909833,0.3418124,-0.3418124,0.5058823523460207,-0.9197401036457721,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9197401036457721]}"
134,890.0,-293.20000000000005,1183.2,0.35122336213448174,0.8339529,0.3608903,-0.3608903,0.5417661091387039,-0.9197401036457721,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9197401036457721]}"
135,781.0,-201.0,982.0,0.32126696819363765,0.80863374,0.3025142,-0.3025142,0.44510739803686467,-0.9197401036457721,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9197401036457721]}"
136,605.0,-108.60000000000002,713.6000000000001,0.2697280426795684,0.7842303,0.24584427,-0.24584427,0.3721854299706153,-0.9197401036457721,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9197401036457721]}"
137,574.0,-81.60000000000002,655.6000000000001,0.2616226069910563,0.7747934,0.22695035,-0.22695035,0.339522545968803,-0.9197401036457721,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9197401036457721]}"
138,535.0,-61.60000000000002,596.6000000000001,0.24849047828681353,0.76304346,0.2129964,-0.2129964,0.32108843493729466,-0.9197401036457721,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9197401036457721]}"
139,476.0,-96.40000000000003,572.4,0.2592592591180505,0.8058691,0.2537961,-0.2537961,0.3993174054619157,-0.9197401036457721,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9197401036457721]}"
140,388.0,136.19999999999993,251.79999999999995,0.13817663812742997,0.640667,0.08929788,-0.08929788,0.14162162146851717,-0.9196502721173602,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9196502721173602]}"
141,545.0,24.799999999999955,520.2,0.19388118100537846,0.6934162,0.15247253,-0.15247253,0.23617021251471254,-0.9196502721173602,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9196502721173602]}"
142,616.0,-12.200000000000045,628.2,0.2264705881520329,0.72147095,0.17382126,-0.17382126,0.25836820056656046,-0.9196502721173602,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9196502721173602]}"
143,626.0,-67.0,693.0,0.23984674320312385,0.7486961,0.20836446,-0.20836446,0.3181299882347435,-0.9196502721173602,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9196502721173602]}"
144,660.0,-91.60000000000002,751.6000000000001,0.2657004829848227,0.7739289,0.22620904,-0.22620904,0.33487297882809125,-0.9196502721173602,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9196502721173602]}"
145,774.0,-193.0,967.0,0.3143785538934287,0.80968857,0.29543635,-0.29543635,0.43668639001575577,-0.9196502721173602,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9196502721173602]}"
146,698.0,-180.0,878.0,0.3011216564706119,0.8109728,0.29553264,-0.29553264,0.45026177951536417,-0.9196502721173602,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9196502721173602]}"
147,610.0,-123.40000000000009,733.4000000000001,0.27702088997410496,0.78780115,0.25872874,-0.25872874,0.39319727837660234,-0.9196502721173602,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9196502721173602]}"
148,477.0,-51.200000000000045,528.2,0.24804992186788874,0.7702227,0.20967741,-0.20967741,0.31467473477356317,-0.9196502721173602,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9196502721173602]}"
149,563.0,62.39999999999998,500.60000000000014,0.19300651347514347,0.6648213,0.1328125,-0.1328125,0.19902439004973227,-0.9195604405889481,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9195604405889481]}"
150,528.0,76.39999999999998,451.60000000000014,0.18232044192599434,0.65258217,0.124835745,-0.124835745,0.18924302769995716,-0.9195604405889481,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9195604405889481]}"
151,420.0,166.79999999999995,253.20000000000005,0.1506456240492663,0.6269542,0.073627844,-0.073627844,0.10978043901219517,-0.9195604405889481,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9195604405889481]}"
152,444.0,119.19999999999993,324.79999999999995,0.1639586410029695,0.64356434,0.09749304,-0.09749304,0.14705882337493822,-0.9195604405889481,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9195604405889481]}"
153,453.0,120.79999999999995,332.20000000000005,0.17036479873246907,0.6484118,0.09577465,-0.09577465,0.14181438984169512,-0.9195604405889481,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9195604405889481]}"
154,550.0,5.199999999999932,544.8,0.22017614082458922,0.71488035,0.16335878,-0.16335878,0.24208144768995313,-0.9195604405889481,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9195604405889481]}"
155,598.0,-62.0,660.0,0.24408163255343607,0.7536946,0.20760697,-0.20760697,0.31339712881172593,-0.9195604405889481,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9195604405889481]}"
156,586.0,-97.40000000000009,683.4000000000001,0.2558951963948056,0.775076,0.23645744,-0.23645744,0.36423841011359154,-0.9195604405889481,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9195604405889481]}"
157,412.0,-71.40000000000003,483.4,0.24407582923929155,0.79001945,0.23674911,-0.23674911,0.3757009338771945,-0.9195604405889481,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9195604405889481]}"
158,540.0,112.19999999999993,427.79999999999995,0.17810026379350255,0.6390146,0.10862818,-0.10862818,0.16158818082955845,-0.9194706090605362,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9194706090605362]}"
159,512.0,118.99999999999989,393.0,0.1763085398841913,0.63754886,0.10264687,-0.10264687,0.15171755710713972,-0.9194706090605362,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9194706090605362]}"
160,543.0,54.39999999999998,488.60000000000014,0.19385933588223517,0.65806454,0.13586956,-0.13586956,0.20429009172186915,-0.9194706090605362,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9194706090605362]}"
161,468.0,114.99999999999989,353.0,0.16907514444758848,0.6365639,0.101429544,-0.101429544,0.15219611833279253,-0.9194706090605362,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9194706090605362]}"
162,410.0,169.9999999999999,240.0,0.1508462103933605,0.62032384,0.069767445,-0.069767445,0.10323886629226836,-0.9194706090605362,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9194706090605362]}"
163,404.0,122.59999999999991,281.4000000000001,0.15880503138411753,0.6495434,0.09104367,-0.09104367,0.1374301674442121,-0.9194706090605362,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9194706090605362]}"
164,472.0,58.39999999999998,413.60000000000014,0.1915584414806987,0.6693925,0.12923077,-0.12923077,0.1931034480539041,-0.9194706090605362,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9194706090605362]}"
165,460.0,-8.400000000000091,468.4000000000001,0.21739130424508918,0.7091608,0.1730419,-0.1730419,0.26243093886404567,-0.9194706090605362,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9194706090605362]}"
166,363.0,-63.80000000000001,426.80000000000007,0.2411960131287734,0.7936963,0.23708609,-0.23708609,0.3792372873321244,-0.9194706090605362,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9194706090605362]}"
167,392.0,166.39999999999998,225.60000000000014,0.13279132786829562,0.651751,0.077319585,-0.077319585,0.12145748975560983,-0.9193807775321242,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9193807775321242]}"
168,370.0,223.0,147.0,0.12714776627933067,0.6092316,0.047923323,-0.047923323,0.0721153845460429,-0.9193807775321242,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9193807775321242]}"
169,391.0,216.39999999999986,174.60000000000014,0.1364746945422427,0.60387516,0.05032258,-0.05032258,0.07435652995771541,-0.9193807775321242,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9193807775321242]}"
170,483.0,135.9999999999999,347.0,0.17025026430375387,0.625,0.09210526,-0.09210526,0.13552758941381646,-0.9193807775321242,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9193807775321242]}"
171,447.0,163.19999999999993,283.79999999999995,0.16073354902526663,0.62631434,0.076,-0.076,0.11111111100281566,-0.9193807775321242,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9193807775321242]}"
172,413.0,159.79999999999995,253.20000000000005,0.15078495795882257,0.62273616,0.07576792,-0.07576792,0.11338100090563738,-0.9193807775321242,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9193807775321242]}"
173,448.0,117.59999999999991,330.4000000000001,0.1702127658927763,0.63895214,0.09686609,-0.09686609,0.14376321337868583,-0.9193807775321242,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9193807775321242]}"
174,482.0,58.39999999999998,423.60000000000014,0.19203187243345346,0.65997636,0.12990937,-0.12990937,0.19413092528879128,-0.9193807775321242,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9193807775321242]}"
175,272.0,39.0,233.0,0.16545012155386243,0.7259259,0.12838633,-0.12838633,0.20450281387522926,-0.9193807775321242,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9193807775321242]}"
176,487.0,123.99999999999989,363.0,0.16581545789383198,0.6744186,0.10025707,-0.10025707,0.15130940819465624,-0.9192909460037123,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9192909460037123]}"
177,270.0,294.0,-24.0,0.09608540921847494,0.58356166,0.006535948,-0.006535948,0.009803921559015763,-0.9192909460037123,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9192909460037123]}"
178,326.0,227.5999999999999,98.40000000000009,0.1204730228675266,0.6053812,0.036935706,-0.036935706,0.055327868795770625,-0.9192909460037123,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9192909460037123]}"
179,368.0,223.19999999999993,144.79999999999995,0.13333333328502417,0.59933037,0.042666666,-0.042666666,0.06262230913637738,-0.9192909460037123,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9192909460037123]}"
180,433.0,203.19999999999993,229.79999999999995,0.15603603597980684,0.6050605,0.055263158,-0.055263158,0.07872539823924517,-0.9192909460037123,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9192909460037123]}"
181,382.0,198.39999999999998,183.60000000000014,0.13750899923055832,0.6044818,0.056149732,-0.056149732,0.08366533856208631,-0.9192909460037123,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9192909460037123]}"
182,445.0,157.79999999999995,287.20000000000005,0.16390423566707027,0.61653924,0.07702795,-0.07702795,0.11199207124678685,-0.9192909460037123,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9192909460037123]}"
183,359.0,121.19999999999993,237.79999999999995,0.15738711084726564,0.65276915,0.08374384,-0.08374384,0.12515337407956642,-0.9192909460037123,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9192909460037123]}"
184,309.0,-17.600000000000023,326.6,0.18807060244183163,0.75018585,0.18446602,-0.18446602,0.3083164293948957,-0.9192909460037123,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9192909460037123]}"
185,520.0,95.79999999999995,424.20000000000005,0.16861219190382226,0.689083,0.11717297,-0.11717297,0.1812080535175378,-0.9192011144753004,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9192011144753004]}"
186,321.0,289.5999999999999,31.40000000000009,0.11027138436610397,0.6064257,0.015075377,-0.015075377,0.022201665104346284,-0.9192011144753004,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9192011144753004]}"
187,299.0,264.20000000000005,34.799999999999955,0.10767014760256748,0.60343903,0.02057067,-0.02057067,0.03081510931330506,-0.9192011144753004,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9192011144753004]}"
188,350.0,251.0,99.0,0.12297962047681672,0.59128064,0.03163331,-0.03163331,0.04662226446563057,-0.9192011144753004,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9192011144753004]}"
189,392.0,193.9999999999999,198.0,0.14244186041335688,0.61368656,0.057873487,-0.057873487,0.08548707744981404,-0.9192011144753004,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9192011144753004]}"
190,343.0,235.9999999999999,107.0,0.1275567124851035,0.6053363,0.032697547,-0.032697547,0.04776119398232717,-0.9192011144753004,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9192011144753004]}"
191,404.0,186.19999999999993,217.79999999999995,0.1494082839684141,0.61391693,0.060750853,-0.060750853,0.08873379851571904,-0.9192011144753004,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9192011144753004]}"
192,359.0,138.79999999999995,220.20000000000005,0.1568370466767859,0.6388889,0.07293355,-0.07293355,0.10701545766109934,-0.9192011144753004,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9192011144753004]}"
193,409.0,189.0,220.0,0.13601596270834188,0.6408773,0.068167605,-0.068167605,0.1043062199958792,-0.9191112829468884,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9191112829468884]}"
194,407.0,202.39999999999986,204.60000000000014,0.14010327017552385,0.6308927,0.05882353,-0.05882353,0.08753568022118392,-0.9191112829468884,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9191112829468884]}"
195,407.0,185.19999999999993,221.79999999999995,0.14593044096596255,0.61532146,0.06391478,-0.06391478,0.09467455611965034,-0.9191112829468884,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9191112829468884]}"
196,366.0,178.79999999999995,187.20000000000005,0.13646532433390554,0.63398695,0.06276151,-0.06276151,0.09493670876061529,-0.9191112829468884,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9191112829468884]}"
197,372.0,72.39999999999998,299.60000000000014,0.16696588861446773,0.6836297,0.114922814,-0.114922814,0.1777188326555453,-0.9191112829468884,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9191112829468884]}"
198,409.0,133.5999999999999,275.4000000000001,0.15358618094119933,0.6730964,0.0878187,-0.0878187,0.1334768566916288,-0.9190214514184765,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9190214514184765]}"
199,319.0,55.0,264.0,0.161029782856623,0.7294047,0.12195122,-0.12195122,0.19409937858059104,-0.9190214514184765,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9190214514184765]}"
