system:index,EXG,EXR,ExGR,GLI1,NGRDI,RI,VARI,b1,b2,b3,lat,lon,res_m,.geo
200,69.644165,-49.54034,119.18451,0.15163164,0.40862188,-0.40862188,1.9323819,147.49152,141.3609,65.58611,-0.9195875006484877,-48.59278778708124,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278778708124,-0.9195875006484877]}"
201,66.05579,-45.03785,111.09364,0.13743022,0.3740996,-0.3740996,1.6648756,152.91998,145.29347,71.61116,-0.9195874701547306,-48.59274288751907,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274288751907,-0.9195874701547306]}"
202,60.66454,-40.45482,101.11936,0.12203247,0.34133577,-0.34133577,1.4012665,154.11638,144.57692,74.37293,-0.919587439660406,-48.592697987958374,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697987958374,-0.919587439660406]}"
203,55.4019,-35.9564,91.3583,0.13891812,0.3556523,-0.3556523,1.3159144,121.95619,117.969406,58.58072,-0.9195874091655145,-48.59265308839918,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59265308839918,-0.9195874091655145]}"
204,67.323616,-39.89239,107.216,0.22683464,0.43052456,-0.43052456,1.1667304,91.267815,101.18645,43.781467,-0.9195873786700552,-48.592608188841474,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592608188841474,-0.9195873786700552]}"
205,73.35517,-36.643154,109.99833,0.3327062,0.47941628,-0.47941628,0.9435391,55.753296,80.060394,31.012312,-0.9195873481740291,-48.59256328928525,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256328928525,-0.9195873481740291]}"
206,50.75435,-14.729937,65.48428,0.10262187,0.23958662,-0.23958662,0.75323445,146.9889,145.61702,93.49077,-0.9196330628108905,-48.5933265516563,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5933265516563,-0.9196330628108905]}"
207,60.501167,-30.72444,91.22561,0.123869546,0.3172176,-0.3172176,1.2712506,158.26692,153.08383,87.39957,-0.9196330323224442,-48.59328165207568,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328165207568,-0.9196330323224442]}"
208,65.78256,-40.99489,106.77745,0.13472909,0.35438398,-0.35438398,1.5091295,155.95946,149.69109,77.64014,-0.9196330018334306,-48.593236752496566,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593236752496566,-0.9196330018334306]}"
209,61.045403,-38.17627,99.22167,0.12100132,0.33694386,-0.33694386,1.4411904,161.03932,151.52351,80.96232,-0.919632971343849,-48.59319185291892,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319185291892,-0.919632971343849]}"
210,65.55478,-40.860546,106.41533,0.12592143,0.3416015,-0.3416015,1.3598549,164.68303,156.37355,82.50929,-0.9196329408537007,-48.59314695334277,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314695334277,-0.9196329408537007]}"
211,63.72058,-38.582844,102.30343,0.11688891,0.32736278,-0.32736278,1.4681084,171.92767,161.84706,88.045876,-0.9196329103629847,-48.59310205376811,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310205376811,-0.9196329103629847]}"
212,63.868942,-35.306202,99.17515,0.111353055,0.3048771,-0.3048771,1.2535911,177.69664,168.26979,94.97399,-0.9196328798717008,-48.593057154194945,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593057154194945,-0.9196328798717008]}"
213,67.13118,-39.917244,107.04842,0.12538533,0.3367431,-0.3367431,1.4641382,168.96802,161.45647,86.81373,-0.9196328493798503,-48.59301225462327,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301225462327,-0.9196328493798503]}"
214,75.16563,-49.085384,124.251015,0.15773249,0.39814162,-0.39814162,1.751464,150.80061,148.48187,70.99749,-0.9196328188874313,-48.592967355053084,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592967355053084,-0.9196328188874313]}"
215,75.23391,-50.069756,125.303665,0.16960728,0.42219284,-0.42219284,1.8708904,139.6279,139.29822,63.73461,-0.9196327883944454,-48.5929224554844,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5929224554844,-0.9196327883944454]}"
216,75.22303,-50.91942,126.14245,0.16135515,0.41738063,-0.41738063,1.977736,149.48349,146.48317,68.25983,-0.919632757900892,-48.59287755591717,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287755591717,-0.919632757900892]}"
217,69.3243,-47.82091,117.14521,0.15387623,0.4052781,-0.4052781,1.8972541,144.1849,139.49554,65.48188,-0.919632727406771,-48.59283265635144,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283265635144,-0.919632727406771]}"
218,64.20794,-43.86655,108.07449,0.14400293,0.38506022,-0.38506022,1.7732297,141.42018,135.56268,65.49724,-0.919632696912083,-48.59278775678721,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278775678721,-0.919632696912083]}"
219,61.86267,-40.806282,102.66895,0.12565103,0.3529051,-0.3529051,1.5637307,157.16945,147.68816,76.3442,-0.919632666416827,-48.59274285722447,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274285722447,-0.919632666416827]}"
220,64.18159,-41.58619,105.76778,0.11727992,0.33364734,-0.33364734,1.4296306,172.01381,160.6041,85.012794,-0.9196326359210042,-48.59269795766322,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269795766322,-0.9196326359210042]}"
221,69.08769,-45.71025,114.79794,0.14502361,0.37257597,-0.37257597,1.5501537,151.76361,146.37866,71.906006,-0.9196326054246136,-48.59265305810345,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59265305810345,-0.9196326054246136]}"
222,61.234604,-36.325695,97.5603,0.16724299,0.38424796,-0.38424796,1.3053042,113.2044,115.493835,56.54867,-0.9196325749276549,-48.59260815854519,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59260815854519,-0.9196325749276549]}"
223,86.93747,-45.44435,132.38182,0.32864472,0.5067645,-0.5067645,1.0377275,68.5642,95.69888,35.896095,-0.9196325444301298,-48.592563258988406,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592563258988406,-0.9196325444301298]}"
224,76.906685,-32.071976,108.97866,0.16186276,0.31314623,-0.31314623,0.8862707,137.63246,149.04602,83.55289,-0.9196782590924585,-48.59332652136754,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59332652136754,-0.9196782590924585]}"
225,65.62997,-34.939816,100.569786,0.12528741,0.31948993,-0.31948993,1.221314,165.35149,160.24124,89.501015,-0.9196782286025132,-48.59328162178635,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328162178635,-0.9196782286025132]}"
226,66.01455,-39.86381,105.878365,0.12480621,0.3319986,-0.3319986,1.3063818,164.03604,156.78168,83.512764,-0.919678198112001,-48.59323672220667,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323672220667,-0.919678198112001]}"
227,66.66828,-39.246838,105.915115,0.13899982,0.3453953,-0.3453953,1.353746,147.17136,144.51591,75.1922,-0.9196781676209214,-48.59319182262847,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319182262847,-0.9196781676209214]}"
228,71.86408,-44.11275,115.97683,0.14519693,0.3632796,-0.3632796,1.4549543,154.54889,151.5919,76.77082,-0.919678137129274,-48.59314692305177,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314692305177,-0.919678137129274]}"
229,66.91619,-39.06491,105.9811,0.12510686,0.32974207,-0.32974207,1.3578289,168.58482,161.46472,87.42844,-0.9196781066370594,-48.59310202347654,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310202347654,-0.9196781066370594]}"
230,68.32429,-42.075527,110.39982,0.13302465,0.35145122,-0.35145122,1.5415678,162.79225,156.38202,81.64749,-0.9196780761442771,-48.59305712390281,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305712390281,-0.9196780761442771]}"
231,75.43098,-49.04089,124.47186,0.16643387,0.41174904,-0.41174904,1.8753669,144.6175,143.90387,67.75927,-0.9196780456509271,-48.59301222433056,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301222433056,-0.9196780456509271]}"
232,76.02359,-48.689247,124.71284,0.16936181,0.41452238,-0.41452238,1.8266685,142.48543,142.90187,67.29474,-0.9196780151570098,-48.592967324759805,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592967324759805,-0.9196780151570098]}"
233,78.106995,-51.161797,129.2688,0.17438924,0.42502216,-0.42502216,2.022336,140.57307,141.66127,64.64249,-0.9196779846625251,-48.592922425190544,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592922425190544,-0.9196779846625251]}"
234,76.897125,-50.37292,127.27005,0.16877238,0.41690302,-0.41690302,1.9843928,143.64285,143.54614,66.5523,-0.9196779541674728,-48.59287752562277,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287752562277,-0.9196779541674728]}"
235,69.77786,-44.157883,113.93574,0.15675569,0.3907931,-0.3907931,1.6730216,141.12175,139.50087,68.102135,-0.9196779236718531,-48.592832626056484,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592832626056484,-0.9196779236718531]}"
236,65.91229,-45.27513,111.18742,0.15058348,0.39469114,-0.39469114,1.8347312,138.71527,134.00192,63.376278,-0.9196778931756655,-48.592787726491686,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592787726491686,-0.9196778931756655]}"
237,64.38541,-44.676155,109.06156,0.12723742,0.36187118,-0.36187118,1.4772844,160.99904,150.47893,75.57341,-0.9196778626789108,-48.59274282692839,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274282692839,-0.9196778626789108]}"
238,57.672764,-36.79105,94.46381,0.10079997,0.30936515,-0.30936515,1.1973966,181.0304,165.21854,91.73392,-0.9196778321815887,-48.59269792736657,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269792736657,-0.9196778321815887]}"
239,60.04168,-39.500965,99.54265,0.1130498,0.32920104,-0.32920104,1.4046353,168.18694,155.56616,82.90371,-0.9196778016836992,-48.59265302780624,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59265302780624,-0.9196778016836992]}"
240,80.405594,-50.729492,131.13509,0.19413562,0.42675856,-0.42675856,1.3939394,125.544334,132.00023,58.050526,-0.9196777711852419,-48.5926081282474,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5926081282474,-0.9196777711852419]}"
241,95.626724,-62.385807,158.01253,0.2621905,0.5226435,-0.5226435,1.6805557,104.1894,120.75376,41.6914,-0.9196777406862172,-48.592563228690054,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592563228690054,-0.9196777406862172]}"
242,74.734116,-37.198555,111.93267,0.15096807,0.32836273,-0.32836273,1.0571544,148.44373,152.9169,82.65596,-0.9197234248825712,-48.59328159149554,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328159149554,-0.9197234248825712]}"
243,65.23194,-35.63895,100.870895,0.1246557,0.31931323,-0.31931323,1.180459,162.31084,157.1783,86.81382,-0.9197233943905601,-48.593236691915294,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593236691915294,-0.9197233943905601]}"
244,69.82043,-41.653156,111.47359,0.15990448,0.37272838,-0.37272838,1.3991483,131.5185,133.45628,65.57367,-0.9197233638979815,-48.59319179233653,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319179233653,-0.9197233638979815]}"
245,69.24242,-41.06619,110.30861,0.1587018,0.37328967,-0.37328967,1.4268628,132.86795,134.3824,66.654434,-0.9197233334048355,-48.59314689275925,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314689275925,-0.9197233334048355]}"
246,69.43074,-42.88828,112.319016,0.14761934,0.36899552,-0.36899552,1.5919962,146.84596,144.3884,72.50008,-0.9197233029111217,-48.59310199318346,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310199318346,-0.9197233029111217]}"
247,73.48213,-46.531384,120.01352,0.15295933,0.38410714,-0.38410714,1.6594445,150.59937,148.43484,72.788185,-0.9197232724168409,-48.59305709360917,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305709360917,-0.9197232724168409]}"
248,78.15739,-51.182312,129.3397,0.16274954,0.40742114,-0.40742114,1.8422841,151.56303,150.23682,70.75322,-0.9197232419219921,-48.59301219403636,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301219403636,-0.9197232419219921]}"
249,78.13712,-51.32895,129.46608,0.16446932,0.41113377,-0.41113377,1.923063,149.1159,148.23628,69.21952,-0.9197232114265762,-48.59296729446505,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59296729446505,-0.9197232114265762]}"
250,68.48895,-42.9035,111.39245,0.13359064,0.36072722,-0.36072722,1.5036418,162.64659,155.93681,80.73808,-0.9197231809305924,-48.59292239489522,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59292239489522,-0.9197231809305924]}"
251,66.33684,-44.1532,110.490036,0.13147476,0.3678789,-0.3678789,1.6773244,162.51941,153.46974,78.083244,-0.9197231504340412,-48.59287749532688,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287749532688,-0.9197231504340412]}"
252,64.641014,-43.174,107.81501,0.1376063,0.3740264,-0.3740264,1.5698209,151.97433,144.49306,72.37075,-0.9197231199369227,-48.59283259576003,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283259576003,-0.9197231199369227]}"
253,59.0865,-37.82387,96.91037,0.13154522,0.35346955,-0.35346955,1.5622977,142.16307,135.51419,69.77879,-0.9197230894392362,-48.59278769619468,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278769619468,-0.9197230894392362]}"
254,60.504997,-39.538425,100.04343,0.13399091,0.3612058,-0.3612058,1.4642332,143.43471,136.65398,69.368256,-0.9197230589409827,-48.5927427966308,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5927427966308,-0.9197230589409827]}"
255,65.18071,-45.80423,110.98494,0.15106729,0.40299544,-0.40299544,1.8495172,139.80116,133.98355,62.985226,-0.9197230284421614,-48.592697897068426,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697897068426,-0.9197230284421614]}"
256,55.57675,-34.458588,90.03534,0.104878806,0.3101492,-0.3101492,1.2492069,167.22366,154.14555,85.49069,-0.9197229979427726,-48.59265299750754,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59265299750754,-0.9197229979427726]}"
257,76.38888,-53.23296,129.62184,0.18099381,0.44111332,-0.44111332,1.7381716,135.66916,135.36015,58.662285,-0.9197229674428167,-48.59260809794813,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59260809794813,-0.9197229674428167]}"
258,90.994965,-65.84479,156.83975,0.22536273,0.5192723,-0.5192723,2.162869,125.15751,131.53815,46.923832,-0.9197229369422928,-48.59256319839022,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256319839022,-0.9197229369422928]}"
259,103.96749,-58.88917,162.85666,0.3258622,0.5431407,-0.5431407,1.2401856,82.14187,112.035515,37.961678,-0.9197229064412015,-48.5925182988338,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5925182988338,-0.9197229064412015]}"
260,62.98526,-16.86367,79.84893,0.1260612,0.23802264,-0.23802264,0.5988317,136.25407,145.59523,91.95111,-0.919768621162616,-48.59328156120324,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328156120324,-0.919768621162616]}"
261,66.89955,-30.30038,97.19993,0.12024793,0.28717446,-0.28717446,0.96807015,164.50488,163.14769,94.89093,-0.9197685906691064,-48.59323666162242,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323666162242,-0.9197685906691064]}"
262,73.71039,-40.97584,114.68623,0.13554762,0.33345503,-0.33345503,1.3014714,166.89944,164.37662,88.14342,-0.9197685601750287,-48.5931917620431,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5931917620431,-0.9197685601750287]}"
263,78.402054,-46.61553,125.017586,0.15808627,0.37238157,-0.37238157,1.3984865,151.3931,152.83205,75.86894,-0.9197685296803839,-48.59314686246526,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314686246526,-0.9197685296803839]}"
264,72.94149,-43.970493,116.91198,0.1589795,0.37804404,-0.37804404,1.4870217,140.19232,141.3427,69.551575,-0.9197684991851716,-48.593101962888916,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593101962888916,-0.9197684991851716]}"
265,76.13846,-48.28029,124.41875,0.15664351,0.38904244,-0.38904244,1.6851935,151.40802,150.15822,72.76994,-0.9197684686893919,-48.59305706331405,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305706331405,-0.9197684686893919]}"
266,68.08963,-44.390015,112.479645,0.1465993,0.3878937,-0.3878937,1.8773879,149.48123,144.56067,71.55046,-0.9197684381930443,-48.59301216374068,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301216374068,-0.9197684381930443]}"
267,68.4311,-43.967915,112.39902,0.14181678,0.37827525,-0.37827525,1.6552039,154.89626,149.27243,75.217514,-0.9197684076961293,-48.5929672641688,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5929672641688,-0.9197684076961293]}"
268,56.463947,-36.34088,92.804825,0.11801819,0.34390295,-0.34390295,1.5874555,154.65263,144.0124,76.908226,-0.9197683771986469,-48.592922364598415,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592922364598415,-0.9197683771986469]}"
269,55.147514,-33.777767,88.92528,0.108717844,0.32705393,-0.32705393,1.3952831,164.58662,152.1389,84.54367,-0.9197683467005967,-48.5928774650295,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5928774650295,-0.9197683467005967]}"
270,55.73431,-34.752533,90.48685,0.10907712,0.32596567,-0.32596567,1.3662043,164.21007,151.76088,83.57739,-0.9197683162019795,-48.59283256546208,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283256546208,-0.9197683162019795]}"
271,65.245415,-44.708733,109.95415,0.13884403,0.37741622,-0.37741622,1.6905478,150.64243,143.07458,70.26132,-0.9197682857027942,-48.59278766589617,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278766589617,-0.9197682857027942]}"
272,60.54861,-40.305595,100.85421,0.12257644,0.35073423,-0.35073423,1.5898354,158.30919,147.83073,76.803665,-0.9197682552030413,-48.59274276633174,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274276633174,-0.9197682552030413]}"
273,70.0783,-49.676174,119.75447,0.15678775,0.41688213,-0.41688213,1.951005,147.01387,141.25159,65.41101,-0.9197682247027213,-48.59269786676879,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269786676879,-0.9197682247027213]}"
274,80.90744,-60.578297,141.48573,0.19849788,0.5033716,-0.5033716,2.6014864,134.5629,133.93343,52.396523,-0.9197681942018339,-48.592652967207336,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592652967207336,-0.9197681942018339]}"
275,84.003,-64.29732,148.30032,0.23944537,0.57858384,-0.57858384,2.930414,113.20086,117.66005,38.116234,-0.9197681637003785,-48.59260806764737,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59260806764737,-0.9197681637003785]}"
276,95.56929,-70.34114,165.91043,0.27952418,0.61806107,-0.61806107,2.5105593,102.317894,114.83384,31.780499,-0.9197681331983556,-48.5925631680889,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5925631680889,-0.9197681331983556]}"
277,120.7739,-82.8853,203.65921,0.31064418,0.6164449,-0.6164449,1.9917376,107.18228,131.25186,34.54755,-0.9197681026957651,-48.59251826853191,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59251826853191,-0.9197681026957651]}"
278,51.228397,-4.8248405,56.053238,0.09743797,0.18112755,-0.18112755,0.40890735,130.37503,138.56664,95.529854,-0.9198138174426485,-48.59328153090945,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59328153090945,-0.9198138174426485]}"
279,62.45874,-25.261894,87.720634,0.12536526,0.28257033,-0.28257033,0.8859676,150.30193,151.44614,90.1316,-0.9198137869476402,-48.593236631328075,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593236631328075,-0.9198137869476402]}"
280,66.16879,-33.353794,99.52259,0.12792149,0.31280923,-0.31280923,1.1416075,157.07376,155.10321,86.963875,-0.9198137564520642,-48.59319173174818,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319173174818,-0.9198137564520642]}"
281,72.42785,-41.20085,113.6287,0.14611487,0.3524128,-0.3524128,1.3425206,152.54997,152.09338,79.208954,-0.9198137259559205,-48.59314683216977,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59314683216977,-0.9198137259559205]}"
282,79.53339,-48.327286,127.86067,0.16830654,0.395024,-0.395024,1.5634536,146.37698,148.85957,71.80878,-0.9198136954592095,-48.59310193259286,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59310193259286,-0.9198136954592095]}"
283,74.178154,-44.694477,118.872635,0.1525041,0.37561214,-0.37561214,1.6211065,153.36192,152.14536,76.750626,-0.9198136649619308,-48.59305703301743,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59305703301743,-0.9198136649619308]}"
284,77.597725,-48.91183,126.50955,0.15775067,0.393106,-0.393106,1.8039619,155.00931,153.74333,74.87965,-0.9198136344640847,-48.59301213344351,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301213344351,-0.9198136344640847]}"
285,69.26196,-44.638348,113.900314,0.13661788,0.37106597,-0.37106597,1.7440171,161.8161,154.9283,78.778534,-0.9198136039656708,-48.592967233871065,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592967233871065,-0.9198136039656708]}"
286,62.16131,-40.714043,102.87535,0.13705455,0.3735943,-0.3735943,1.7724465,145.54466,138.93018,70.15437,-0.9198135734666897,-48.592922334300106,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592922334300106,-0.9198135734666897]}"
287,57.516254,-33.69521,91.211464,0.117898904,0.33133292,-0.33133292,1.4427137,158.2834,149.12462,82.44958,-0.9198135429671406,-48.59287743473064,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287743473064,-0.9198135429671406]}"
288,71.28781,-49.61247,120.900276,0.15441012,0.4119284,-0.4119284,1.9067266,150.16872,144.68149,67.90644,-0.9198135124670243,-48.59283253516266,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283253516266,-0.9198135124670243]}"
289,83.53133,-62.520206,146.05153,0.20156074,0.5081811,-0.5081811,2.5187423,135.14294,135.34654,52.01881,-0.9198134819663399,-48.592787635596174,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592787635596174,-0.9198134819663399]}"
290,100.20809,-79.17737,179.38545,0.24685434,0.6042729,-0.6042729,3.2680507,128.36797,133.79395,39.011845,-0.9198134514650889,-48.59274273603118,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59274273603118,-0.9198134514650889]}"
291,99.7689,-78.42056,178.18947,0.24768896,0.60307384,-0.60307384,3.2465773,126.01561,132.0432,38.301876,-0.9198134209632693,-48.59269783646766,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269783646766,-0.9198134209632693]}"
292,94.71189,-74.38381,169.0957,0.23668134,0.58723474,-0.58723474,3.514847,126.25253,130.53688,40.109333,-0.9198133904608826,-48.59265293690565,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59265293690565,-0.9198133904608826]}"
293,104.23772,-78.054405,182.29211,0.26568645,0.61046094,-0.61046094,2.8199348,121.726135,132.38611,38.808357,-0.9198133599579282,-48.592608037345116,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592608037345116,-0.9198133599579282]}"
294,98.07439,-75.05652,173.1309,0.25203237,0.59435433,-0.59435433,2.938312,121.20254,128.85065,38.42438,-0.9198133294544063,-48.59256313778608,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59256313778608,-0.9198133294544063]}"
295,105.336555,-80.87479,186.21135,0.26517442,0.6187743,-0.6187743,3.033794,121.80843,131.73788,36.330788,-0.9198132989503166,-48.592518238228536,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592518238228536,-0.9198132989503166]}"
296,129.8135,-87.22471,217.03821,0.3232306,0.6206107,-0.6206107,1.7888961,108.22668,136.68419,35.328197,-0.9198132684456596,-48.59247333867247,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59247333867247,-0.9198132684456596]}"
297,67.47315,-30.692703,98.165855,0.16205259,0.3266659,-0.3266659,0.92724156,125.95207,133.39034,73.35545,-0.9198589832261608,-48.59323660103222,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59323660103222,-0.9198589832261608]}"
298,61.51889,-25.58451,87.1034,0.110191196,0.27169326,-0.27169326,0.9722267,166.54407,163.16869,98.274414,-0.919858952729086,-48.59319170145176,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59319170145176,-0.919858952729086]}"
299,68.22141,-37.659443,105.88085,0.13633835,0.3346225,-0.3346225,1.2269815,153.48462,151.51611,81.326195,-0.9198589222314444,-48.5931468018728,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5931468018728,-0.9198589222314444]}"
300,76.13147,-46.93407,123.06554,0.1663815,0.39424726,-0.39424726,1.5904906,141.5553,143.23746,68.78813,-0.9198588917332343,-48.593101902295324,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593101902295324,-0.9198588917332343]}"
301,72.08155,-43.767056,115.8486,0.14468193,0.36610183,-0.36610183,1.5515151,156.93411,153.80826,78.60086,-0.9198588612344568,-48.593057002719334,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593057002719334,-0.9198588612344568]}"
302,72.88182,-46.63828,119.520096,0.1506943,0.38872406,-0.38872406,1.8652382,154.80705,151.18118,74.67351,-0.9198588307351119,-48.593012103144844,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593012103144844,-0.9198588307351119]}"
303,78.26987,-50.367626,128.6375,0.16047102,0.40503216,-0.40503216,1.6680145,159.6289,157.05037,76.20196,-0.9198588002351991,-48.59296720357183,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59296720357183,-0.9198588002351991]}"
304,78.198685,-54.833797,133.03249,0.17955843,0.4500239,-0.4500239,2.0932286,139.97305,139.2259,60.280083,-0.9198587697347189,-48.592922304000304,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592922304000304,-0.9198587697347189]}"
305,96.250374,-72.02104,168.27142,0.23146933,0.5543237,-0.5543237,2.795679,129.48907,135.56345,45.38743,-0.9198587392336712,-48.59287740443028,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59287740443028,-0.9198587392336712]}"
306,101.588524,-79.03274,180.62126,0.2469367,0.59837794,-0.59837794,3.3117392,127.72983,134.45164,39.58493,-0.9198587087320558,-48.59283250486174,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59283250486174,-0.9198587087320558]}"
307,105.752205,-82.912636,188.66484,0.24937566,0.6064448,-0.6064448,3.381875,131.24695,138.2701,39.541046,-0.9198586782298729,-48.59278760529468,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59278760529468,-0.9198586782298729]}"
